ImageID,GroundTruth,Prediction,CER,WER
AHTD3A0385_Para2_2,بخط أيديهم، حتى نرى رسمهم لحروف المسند. فإن الصور المرسومة في,بخط أيديهم، حتى نرى رسمهم لحروف المسند. فإن الصور المرسومة في,0.0,0.0
AHTD3A0336_Para2_5,"حملة ""أبرهة"" على مكة","حملة ""أبرهة"" على مكة",0.0,0.0
AHTD3A0985_Para2_5,المستشفى العمومي. وبفعل المنافسة,المستشفى العمومي. وبفعل المنافسة,0.0,0.0
AHTD3A0684_Para3_2,الرعديه وتمثل أكبر أنواع العواصف المداريه والإستوائيه وتسمى العاصفه,الرعديه وتمثل أكبر أنواع العواصف المداريه والإستوائيه وتسمى العاصفه,0.0,0.0
AHTD3A0885_Para2_3,السكان والمنظمات غير الحكومية في تخطيط الاستراتيجيات الإنمائية,السكان والمنظمات غير الحكومية في تخطيط الاستراتيجيات الإنمائية,0.0,0.0
AHTD3A0702_Para2_4,عن مدنهم وقراهم مما أدى الى زيادة في معانات السكان بسبب الفقر والمجاعة,عن مدنهم وقراهم مما أدى الى زيادة في معانات السكان بسبب الفقر والمجاعة,0.0,0.0
AHTD3A1125_Para2_5,الدولة.,الدولة.,0.0,0.0
AHTD3A0466_Para3_1,هذه المنطقه أنها في شرق مصر وفي جنوب # البحر الميت، وجنوبه,هذه المنطقه أنها في شرق مصر وفي جنوب # البحر الميت، وجنوبه,0.0,0.0
AHTD3A0930_Para2_5,خلق أطروحة إبداعية,خلق أطروحة إبداعية,0.0,0.0
AHTD3A0650_Para3_4,نسب نفس الغاز في هواء الشهيق نتيجة التفاعلات الكيميائية.,نسب نفس الغاز في هواء الشهيق نتيجة التفاعلات الكيميائية.,0.0,0.0
AHTD3A0576_Para3_5,نويع.,نويع.,0.0,0.0
AHTD3A0599_Para3_1,مما يسمح بامتصاص أكبر للأشعة يضاف إلى ذلك أن هذه المناطق تكون داكنة اللون,مما يسمح بامتصاص أكبر للأشعة يضاف إلى ذلك أن هذه المناطق تكون داكنة اللون,0.0,0.0
AHTD3A1019_Para2_1,فدخل عليه رجل كان له جاراً وكان لي صديقاً . فلم يعرض,فدخل عليه رجل كان له جاراً وكان لي صديقاً . فلم يعرض,0.0,0.0
AHTD3A0664_Para2_1,وبتحويل ملايين الكيلومترات المربعة من الغابات الاستوائية في,وبتحويل ملايين الكيلومترات المربعة من الغابات الاستوائية في,0.0,0.0
AHTD3A0535_Para3_1,"وإذا قامت بعثات علمية بالبحوث ""الأنثروبولوجية في مواضع أخرى من جزيرة","وإذا قامت بعثات علمية بالبحوث ""الأنثروبولوجية في مواضع أخرى من جزيرة",0.0,0.0
AHTD3A0702_Para2_5,وتفشي الأمراض والأوبئة,وتفشي الأمراض والأوبئة,0.0,0.0
AHTD3A1160_Para3_5,غالت في المادية والاهتمام بالمادة وكان دورها.,غالت في المادية والاهتمام بالمادة وكان دورها.,0.0,0.0
AHTD3A0142_Para2_3,والستينات هامشي وبدائي مقارنة مع وسائل الإنتاج الحديثة ففي ظل,والستينات هامشي وبدائي مقارنة مع وسائل الإنتاج الحديثة ففي ظل,0.0,0.0
AHTD3A0629_Para2_4,(الهيدروجين ) مع إثنين من النيوترونات لتكوين ذرة واحدة من الهليوم.,(الهيدروجين ) مع إثنين من النيوترونات لتكوين ذرة واحدة من الهليوم.,0.0,0.0
AHTD3A0442_Para2_3,الأمكنة المرتفعة منها، التي تتوافر فيها المياه، وتتساقط عليها,الأمكنة المرتفعة منها، التي تتوافر فيها المياه، وتتساقط عليها,0.0,0.0
AHTD3A0660_Para2_6,الأشعة الشمسية.,الأشعة الشمسية.,0.0,0.0
AHTD3A1074_Para3_3,إلى أن يسيغ لقمته بالشراب. فلما طال ذلك على المهلب قال:,إلى أن يسيغ لقمته بالشراب. فلما طال ذلك على المهلب قال:,0.0,0.0
AHTD3A0581_Para3_2,الجوي عن معدلاتها السابقة المتوازنة . لاحظ العلماء وجود علاقة واضحة بين تراكيز الغازات,الجوي عن معدلاتها السابقة المتوازنة . لاحظ العلماء وجود علاقة واضحة بين تراكيز الغازات,0.0,0.0
AHTD3A1037_Para2_4,مذاكرة الرجال تلقح الألباب.,مذاكرة الرجال تلقح الألباب.,0.0,0.0
AHTD3A0611_Para3_1,الأشعة المرئية هي من الأشعة القصيرة - المتوسطة، يتراوح طول موجاتها بين,الأشعة المرئية هي من الأشعة القصيرة - المتوسطة، يتراوح طول موجاتها بين,0.0,0.0
AHTD3A0947_Para3_5,والاقتصادية للبلاد.,والاقتصادية للبلاد.,0.0,0.0
AHTD3A0695_Para3_1,وجود علاقة طردية بين ارتفاع درجات الحرارة في كوكب الأرض من جهة وزيادة عدد وشدة,وجود علاقة طردية بين ارتفاع درجات الحرارة في كوكب الأرض من جهة وزيادة عدد وشدة,0.0,0.0
AHTD3A0457_Para2_2,مياه غزيرة في واديه، في مواضع لا تبعد كثيرا عن القشرة. وهذا,مياه غزيرة في واديه، في مواضع لا تبعد كثيرا عن القشرة. وهذا,0.0,0.0
AHTD3A0682_Para3_5,مثل الحوادث.,مثل الحوادث.,0.0,0.0
AHTD3A0148_Para3_5,"على مبادرة ""خطة التعمير""","على مبادرة ""خطة التعمير""",0.0,0.0
AHTD3A0853_Para3_2,استخدام بيئات صلبة بالإضافة إلى استخداح بيئات صلبة خاملة ، أما مصطلح,استخدام بيئات صلبة بالإضافة إلى استخداح بيئات صلبة خاملة ، أما مصطلح,0.0,0.0
AHTD3A0706_Para2_3,قاحله ، أثبتت الدراسات ان هذه المنطقة كانت من المناطق الزراعية,قاحله ، أثبتت الدراسات ان هذه المنطقة كانت من المناطق الزراعية,0.0,0.0
AHTD3A0951_Para2_2,تولي الدولة عناية فائقة لمسألة تأهيل العاملين في الحق التعليمي، وذلك لتوفر كوادر علمية قادرة على الاهتمام,تولي الدولة عنلية فائقة لمسألة تأهيل العاملين في الحق التعليمي، وذلك لتوفر كوادر علمية قادرة على الاهتمام,0.0095238095238095,0.0588235294117647
AHTD3A0919_Para2_1,أولها النوعية المتميزة نسبيا للإنسان الياباني في القرن العشرين (واقصد نوعيته كمنتج ومستهلك أوكوحدة,أولها النوعية المتميزة نسبيا للإنسان الياباني في القرن العشرين (واقصد نوعينه كمنتج ومستهلك أوكوحدة,0.010204081632653,0.0714285714285714
AHTD3A0425_Para3_1,"وهي، كما تقول البعثة، من أقدم الكتابات التي عثر عليها حتى ألان في العربية الشمالية . وكان ""فلبي""","وهي، كما تقول البعثة، من أقدم الكتابات التي عثر عليها حتى آلان في العربية الشمالية . وكان ""فلبي""",0.0104166666666666,0.0555555555555555
AHTD3A0969_Para3_2,متأخر ، بالمقارنة مع بلدان الجنوب الأخرى ، فإن عدد المغاربة المقيمين بالخارج لم يفتأ يتزايد ،,متأخر ، بالمقارنة مع بلدان الجنوب الأخرى ، فإن عدد المغاربة المقيمين بالحارج لم يفتأ يتزايد ،,0.010752688172043,0.0588235294117647
AHTD3A0342_Para2_1,على وجود اسفار في تواريخ أهل الحيرة، إلا أني اعود فأقول ان أكثر المروي عنهم، لا يدل على انه,على وجود اسفار في تواريخ أهل الحيرة، إلا آني اعود فأقول ان أكثر المروي عنهم، لا يدل على انه,0.0109890109890109,0.0526315789473684
AHTD3A0460_Para3_3,مثل وادي القرى في الحجاز، والأحساء على الخليج العربي . وفي الأودية والأماكن التي تكثر فيها,مثل وادي القرى في الحجاز ، والأحساء على الخليج العربي . وفي الأودية والأماكن التي تكثر فيها,0.0111111111111111,0.125
AHTD3A0739_Para3_1,مما يؤدي مستقبلاً إلى المساهمة في تقليل التأثيرات السلبية لظاهرة الاحتباس الحراري وما تمخض,مما يؤدي مستقبلاً إلى المساهمة في تقليل التأثيرات السلبية لظاهرة الاحتباس الحراري وما تمخص,0.0111111111111111,0.0714285714285714
AHTD3A0739_Para3_2,عنها من تغير في مناخ المنطقة كان له دوراً سلبياً على البيئة فيها . تعاني الكثير من البلدان,عنها من تغير في مناخ المنطقة كان له دوااً سلبياً على البيئة فيها . تعاني الكثير من البلدان,0.0111111111111111,0.0555555555555555
AHTD3A0328_Para3_2,بالغة - أقول: إن إليه يعود فضل بقاء كثير من الأخبار المتعلقة بالجاهلية، فلولاه لم نعرف من,بالغة - أقول: إن إليه يعود فضل بقاء كثير من الأخبار المتعلقة بالجاهلية، فلولاه لم تعرف من,0.0112359550561797,0.0588235294117647
AHTD3A0460_Para3_2,بمواسم تتساقط فيها الأمطار مثل العربية الجنوبية، وفي الأماكن التي ظهرت فيها عون وينابيع,بمواسم تتساقط فيها الأمطار مثل العربية الجنوبية ، وفي الأماكن التي ظهرت فيها عون وينابيع,0.0114942528735632,0.1428571428571428
AHTD3A1091_Para3_1,من  المناطق الجافة المخصصة لأغراض الزراعة وتربية الحيوان . غير أن تدهور التربة أكثر حدة,من المناطق الجافة المخصصة لأغراض الزراعة وتربية الحيوان . غير أن تدهور التربة أكثر حدة,0.0114942528735632,0.0625
AHTD3A0968_Para3_1,كل هذه التحولات ، التي تم الحديث عنها ، و اكبتها تحولات عميقة أخرى ، على مستوى مرجعيات,كل هذه التحولات ، التي تم الحديث عنها ، واكبتها تحولات عميقة أخرى ، على مستوى مرجعيات,0.0116279069767441,0.1111111111111111
AHTD3A0762_Para2_2,من مساقط المياه وكذلك التبخير والتأثيرات المناخية والترسبات وغيرها إلا أنها ستبقى كأحد,من مساقط المياه وكذلك التخير والتأثيرات المناخية والترسبات وغيرها إلا أنها ستبقى كأحد,0.0116279069767441,0.0769230769230769
AHTD3A0969_Para3_3,خلال نصف القرن الماضي . وبذلك أضحت هذه الجالية تشكل اليوم إحدى أهم الجاليات الأجنبية,خلال نصف القرن الماضي . وبذلك أضحت هذه الجالية تشكل اليوح إحدى أهم الجاليات الأجنبية,0.0119047619047619,0.0666666666666666
