GroundTruth,Prediction
الداعي لتحريره,الداعي لتحريره
هوا انه يوم تاريخه انا الموضوع اسمي بذيله نصار طانيوسَ السمراني من قرية جاج قد,هوا انه يوم تاريخه انا الموضوع اسمي بزيله نصار طانبوس السَمراني من قرية جاج قد
بعت من رافع هذا الصك الخواجا امين بن فرحات فرح من قريتنا جاج كامل القطعة,بعت من رافع هذا الصك الخواجا امين بن قرحات فرح من قر بتشاجاج كامل القطعة
الارض في محلة المرج تدعى هذه القطعه باسم التقطيعه المتصله لي من المرحوم,الارض في محلة المرج تدعى هذه القطعه باسم الشقطيعه المتصله لى من المرحوم
والدي بالارث الشرعي منذ واحد وعشرون سنة بخراج سقي رشميا المحدوده,والدي بالارث الشرعي منذ واحد وعشرون نة بخراج شقي رشيما المحدوده
شرقاً طريق سالك شمالاً ورثة المرحوم موسي فرحات غرباً طريق سالك قبلة,شرقاً طريق سالك شمالاً ورثة المرحوم موسي فرحات غرياً طريق سالك قبلة
اسعد ميلاد عبود بيعاً باتاً شرعيين تامين باتين كاملين ناقدين بالرضا والقبول,اسعد ميلاد عبود بيعاً باتاً شرعيين تامين باتين كاملين ناقدين بالرضا والقبول
من الطرافين بالتخلية الشرعية قد خرج هذا المبيع من ملكي وصار ملكاً شرعياً,من الطرافين بالتخلية الشرعية قد خرج هذا المبيع من ملكي وصار ملكاً شرعيناً
عدد,عدد
راجعوا هذه الدائرة او جابي المنطقة بكلما يصعب عليكم اجراءه واقبلوا الاحترام,راجعوا هذه الدائرة او جابي المنطفة بكلما يصعب عليكم اجراءه واقبلوا الاحترام
/ ٨ آب ١٩٣٦,١٨ آ٩٣
قضاء كسروان,محووا
مأمور مال كسروان,ورمال اكرواسن
جاج,جاج
لحضرة السيد موسى ابى فرحات المحترم,لحضرة السيد موس اجافرحات المحترم
جاج,جاج
مرسل لكم طيه جدولاً باسماء المكلفين لدفع بدل الطريق عن سنة ١٩٣٦ للقرى المذكورة ادناه,مرسل لكم طيه جدولاً باسماء المكفين لدفع بول الطريق عن سن ١٩٣ للفرى المذكورة اذناه
والمعهود اليكم تحصيل بدل الطرق من مكلفيها فارغب اليكم سرعة تسجيلها بالصورة الافراديه,والمعهود اليكم تحصل بول الطرق من مكلفيها فارغب اليكم سرعة تسجيلها بالصورة الافراديه
فى السجل الموجود عندكم والمبادرة حالاً ببذل كلما في جهدكم لتحصيل مال هذه السنة مع مال سنتين,فى السجل الموجود عندكم والمبادرة حالاً بنولى كلما في جهدكم بتحصيل مال هذه السَنة مع مال سشتين
من البقايا المدورة عليكم. وعند التمنع عن الدفع اجروا المعاملات الحجزية وارسلوا لنا النسخة,من البضابا المدورة عليكم. وعند التمنع عن الدفع باجروا المصاملات الحجزية وارسلوا لنا النسخة
الثانيه من الانذار مبلغة حسب الاصول وفقاً للتعليمات السابقة على ان يكون الجدول الافرادي,الثانيه من الانذار مبلغة حسب الاصول وفقاً للتقليمان السابقة على ان يكون الجدول الاخرادي
بطلب الحجز على نسختين ليحفظ منها نسخة في المركز ويعاد لكم النسخة الثانية مدرج عليها قرار الحجز للتنفيذ,بطلب الجز على نسختين ليحفظ منها نسخة في المركز ويعاد لكم النسخة الثانيله مورج عليها قرار الجز لتف
AF-296,A-24
ولما كانت هيئة اختيارية قرية جاج تمتنع من تسليمهم كشفًا بسائر,ولما كانت هئة اختيارية قرية جاج تمتنع عن تسليمهم كشفاً بسائر
ممتلكات المديونين غير المنقولة من عقار وبناء للتمكن من اجراء ما تقدم ما,لمتلكان المديونين غبر المتقولة من عقار دبناء للتمكن من اجراء با نقدم ا
لذلك,لذلك
التمس صدور الامر الكريم لمن يلزم بوجوب تسليمنا كشفا بحدود ونمر,التمن صددر الامر الكريم لمن يلزم بوجوب تسليمنا كشفا بحدود دغر
ومساحة كافة اموال المديونين غير المنقولة من عقار وبناء. واني مقدم,ومساحة كافة الوال المديوتين غير النقولة من عقار ابناء. واني يقدم
لفًا اوراق التمغة اللازمة ورسم طابع المختار,لفا ادراق التمفة اللازية درسم الابع الختار
وتفضلوا بقبول الاحترام,تفضلوا بغبول الاحترام
تحريرًا فى ٢٧ اذار ١٩٣٥,تحريرا / ٢٧ ا
لحضرة مختار وهيأة اختياره لقرية,لحضرة ختار وهأة اخياره لشرية
جاج المحترمين فى ٢٧ منه,صاح المحد مش ٢٧ شن
لحضرة حاكم صلح جبيل المحترم,لحضرة حاكم صلح جبيل المتص
لاجراء المقتضى,لاجراء المعتش
المستدعي المحامى الياس عبد الله,ا
المستدعي: المحامي الياس عبدالله من جدايل بوكالته عن السيدة مَتيلدا ارملة سابا نصرالله واولادها,المستدعي : المحامي الياس بد الله من جدايل يوكالته عن السيدة ختيلوا ارملة سيابا نصرالله وادلادها
من نعيم وجميل وجورج وطنوس ولويزا المسجلة لدى كاتب عدل جبيل بتاريخ ٨ اذار سنة ٩٣٥ عدد ٤٧,منر نعيم وجميل رجورج وطنوس ولويزا المسجلية لدى كاتب عدل جبيل تتاريخ ٨اذار سة ٩٣ عدد٤
الطلب : لما كان المدعوان عبد الاحد معوض وطنوس يعقوب الهاشم من جاج مديونين لموكلي,الطلب : لما كان المدعوان عبد الاحد معوض وطنوس يعقوب الهاشم عن جاج عديونين لموكلي
مبلغ الفين وخسماية ليرة سورية بموجب سند وكانا ممتنعين عن قضاء هذا الدين,ملغ الفين خمسماية لبيرة سودية بموجب سند وكانا لمتنفنين من تضاء هذا الدين
وساعيين فعلاً في تهريب املاكهما هربا من الدين المذكور،,دساعيين نعلاً في تهريب اللاكهما هربا من الدين المذكورت
ولما كان الموكلين والحالة هذه بحاجة ماسة لاقامة الدعوى وطلب تقرير,ولما كان الموكلين والحالة هذه بحاجة ماسة لاقاة الدعوى وطلب لقرير
الحجز الاحتياطي تامينا على الدين المذكور,الحجز الاحتاطي تاببنا على الدين المذكور
AF-303,AF-34
من بعد ارسال بما تبقى من اصل قيمة ارهن دفعة,من يعد ارسال بما تبقى من اصل قيمة الرهن دفوة
