ImageID,Label,Notes,CER,GroundTruth,Prediction,ImagePath,Timestamp,Reviewer
train_013494,Irrelevant / signature,,0.8947368421052632,عصو حلىل نعوم الرحى,عضو,../data/muharaf_prepared_resized/train/train_013494.png,2025-11-26T20:17:58,Sana
train_009238,Irrelevant / signature,,0.8928571428571429,الحورى الاسقفى محاىل الدرىىى,ريرولس,../data/muharaf_prepared_resized/train/train_009238.png,2025-11-26T20:18:14,Sana
train_010076,Irrelevant / signature,,0.8928571428571429,رئيس بلدية القبيات سلىم ضاهر,الني,../data/muharaf_prepared_resized/train/train_010076.png,2025-11-26T20:18:16,Sana
train_010064,Irrelevant / signature,,0.8888888888888888,ولد سيادتكم دكتور حبيب ضاهر,خوري,../data/muharaf_prepared_resized/train/train_010064.png,2025-11-26T20:18:16,Sana
train_008740,Irrelevant / signature,,0.8888888888888888,سمسوم الكفرون حلل لهما من رابع وسادس,س  ا,../data/muharaf_prepared_resized/train/train_008740.png,2025-11-26T20:18:18,Sana
train_000125,Valid but hard,,0.8888888888888888,عمي العزي,احف,../data/muharaf_prepared_resized/train/train_000125.png,2025-11-26T20:18:25,Sana
train_002311,Script mismatch (non-Arabic),,0.8888888888888888,OFFICE OF,O,../data/muharaf_prepared_resized/train/train_002311.png,2025-11-26T20:18:28,Sana
train_015954,Irrelevant / signature,,0.8823529411764706,لبيب الخوري 	فارس,كمار,../data/muharaf_prepared_resized/train/train_015954.png,2025-11-26T20:18:31,Sana
train_010037,Irrelevant / signature,,0.8823529411764706,الخوري يوحنا حبيب,والا,../data/muharaf_prepared_resized/train/train_010037.png,2025-11-26T20:18:36,Sana
train_018373,Script mismatch (non-Arabic),,0.8823529411764706,Guinee Frangruire,Mo Contlh,../data/muharaf_prepared_resized/train/train_018373.png,2025-11-26T20:18:42,Sana
train_016143,Irrelevant / non-text,,0.88,عضو حسين العلم الحاج يوسف,عضو,../data/muharaf_prepared_resized/train/train_016143.png,2025-11-26T20:18:55,Sana
train_004999,Script mismatch (non-Arabic),,0.8571428571428571,.Weslaco Texas,Wo,../data/muharaf_prepared_resized/train/train_004999.png,2025-11-26T20:20:24,Sana
train_020573,Script mismatch (non-Arabic),,0.8571428571428571,"11, Rue de Chabrol 11",d Bh,../data/muharaf_prepared_resized/train/train_020573.png,2025-11-26T20:20:26,Sana
train_000527,Irrelevant / signature,,0.8571428571428571,ودمت لاخيك امين فرحات,ال ي,../data/muharaf_prepared_resized/train/train_000527.png,2025-11-26T20:20:31,Sana
train_010699,Script mismatch (non-Arabic),,0.8571428571428571,Washington D.C,Wa,../data/muharaf_prepared_resized/train/train_010699.png,2025-11-26T20:20:33,Sana
train_002603,Irrelevant / non-text,,0.8571428571428571,المَملَكَة الحجازِيةّ,ا ينا بحس,../data/muharaf_prepared_resized/train/train_002603.png,2025-11-26T20:20:43,Sana
train_013492,Irrelevant / signature,,0.8571428571428571,عصو سعىد كىعان,عضو,../data/muharaf_prepared_resized/train/train_013492.png,2025-11-26T20:20:48,Sana
train_014010,Irrelevant / signature,,0.8571428571428571,نائب رئيس البلدية شكري كنعان,رسية,../data/muharaf_prepared_resized/train/train_014010.png,2025-11-26T20:20:51,Sana
train_008741,Segmentation error,,0.8529411764705882,وفسح لهما على مرتين في ٨ شباط ١٩١٢,ل   ا,../data/muharaf_prepared_resized/train/train_008741.png,2025-11-26T20:20:56,Sana
train_016479,Segmentation error,,0.85,مع الموافقه ٢٤/١٢/٥٢,دا نة ٢,../data/muharaf_prepared_resized/train/train_016479.png,2025-11-26T20:21:01,Sana
train_015953,Irrelevant / signature,,0.8461538461538461,اميل وكيل نقولا طنوس شلالا,و ول,../data/muharaf_prepared_resized/train/train_015953.png,2025-11-26T20:21:07,Sana
train_018734,Script mismatch (non-Arabic),,0.8448275862068966,"Shreveport, LA........................................1910",CoLA.....1.,../data/muharaf_prepared_resized/train/train_018734.png,2025-11-26T20:21:16,Sana
train_015837,Segmentation error,,0.8421052631578947,شهد بذلك مخايل عواذ,د ك,../data/muharaf_prepared_resized/train/train_015837.png,2025-11-26T20:21:25,Sana
train_010182,Irrelevant / signature,,0.8421052631578947,وردى الخورى زوجة الياس طنوس جبور قبيات,ال ا ا,../data/muharaf_prepared_resized/train/train_010182.png,2025-11-26T20:21:30,Sana
train_010815,Irrelevant / signature,,0.8333333333333334,خليل موسي نادر رعد,ال و,../data/muharaf_prepared_resized/train/train_010815.png,2025-11-26T20:21:31,Sana
train_018420,Valid but hard,,0.8333333333333334,تجاهكم,تبحن,../data/muharaf_prepared_resized/train/train_018420.png,2025-11-26T20:21:35,Sana
train_016471,Irrelevant / signature,,0.8333333333333334,عضو اديب شليطا حرب,عضو,../data/muharaf_prepared_resized/train/train_016471.png,2025-11-26T20:22:00,Sana
train_005838,Script mismatch (non-Arabic),,0.8333333333333334,GÉBAIL,EA,../data/muharaf_prepared_resized/train/train_005838.png,2025-11-26T20:22:03,Sana
train_016553,Segmentation error,,0.8333333333333334,١٨٢/ ١٨/٩/٥٣,١/٧,../data/muharaf_prepared_resized/train/train_016553.png,2025-11-26T20:22:11,Sana
train_009135,Segmentation error,,0.8333333333333334,٣٥٨/٧٠,ع٧,../data/muharaf_prepared_resized/train/train_009135.png,2025-11-26T20:22:13,Sana
train_000196,Segmentation error,,0.8333333333333334,شبلى بركات فرحات الدكتور,ى ال,../data/muharaf_prepared_resized/train/train_000196.png,2025-11-26T20:22:25,Sana
train_008935,Irrelevant / non-text,,0.8333333333333334,طنوسَ سَمعان,ر ي ا,../data/muharaf_prepared_resized/train/train_008935.png,2025-11-26T20:22:29,Sana
train_016535,Irrelevant / signature,,0.8333333333333334,عضو امين اسعد سلوم,عضو,../data/muharaf_prepared_resized/train/train_016535.png,2025-11-26T20:22:32,Sana
train_018232,Script mismatch (non-Arabic),,0.8333333333333334,Kindia,Ke,../data/muharaf_prepared_resized/train/train_018232.png,2025-11-26T20:22:35,Sana
train_020011,Irrelevant / signature,,0.8333333333333334,المطران يوسف دريان,يونن,../data/muharaf_prepared_resized/train/train_020011.png,2025-11-26T20:22:39,Sana
train_009271,Irrelevant / signature,,0.8333333333333334,كاتب انطوىىوس اىراهم سعد,طوسسف,../data/muharaf_prepared_resized/train/train_009271.png,2025-11-26T20:23:07,Sana
train_010672,Script mismatch (non-Arabic),,0.8333333333333334,Carthage N.Y,Cal,../data/muharaf_prepared_resized/train/train_010672.png,2025-11-26T20:23:10,Sana
train_014038,Irrelevant / signature,,0.8285714285714286,نائِب رئىس بلدية كفرشيما شكري كنعان,ا اية ا,../data/muharaf_prepared_resized/train/train_014038.png,2025-11-26T20:23:18,Sana
train_002344,Irrelevant / signature,,0.8275862068965517,ودمتم محروسين		 ١٣٤١	 ٢ ربيع٢,٣٣ وي ١,../data/muharaf_prepared_resized/train/train_002344.png,2025-11-26T20:23:28,Sana
train_002848,Irrelevant / non-text,,0.8275862068965517,المجلس الشرعى الاسلامى الاعلى,ال ي ا,../data/muharaf_prepared_resized/train/train_002848.png,2025-11-26T20:23:40,Sana
train_010767,Script mismatch (non-Arabic),,0.825,"P. O. BOX		Mannington, W. Va., 						189","ngtn, W",../data/muharaf_prepared_resized/train/train_010767.png,2025-11-26T20:23:44,Sana
train_002595,Valid but hard,,0.8235294117647058,السَلطَنَة النّجديّة ومُلحَقَاتَها,لين ي الي,../data/muharaf_prepared_resized/train/train_002595.png,2025-11-26T20:24:00,Sana
train_018711,Irrelevant / signature,,0.8235294117647058,فرنسيس لحود ونزها,وون,../data/muharaf_prepared_resized/train/train_018711.png,2025-11-26T20:24:03,Sana
train_009503,Irrelevant / signature,,0.8235294117647058,الحورى ىوحىا حىىب,الحد,../data/muharaf_prepared_resized/train/train_009503.png,2025-11-26T20:24:07,Sana
train_021235,Script mismatch (non-Arabic),,0.8181818181818182,Comeiciante,Wa Aipe,../data/muharaf_prepared_resized/train/train_021235.png,2025-11-26T20:24:10,Sana
train_000411,Script mismatch (non-Arabic),,0.8181818181818182,Roforidnova,Coaol,../data/muharaf_prepared_resized/train/train_000411.png,2025-11-26T20:24:14,Sana
train_015053,Wrong transcription,,0.8125,ورفيقهم خياط ...,وراهم خاط واستر ساد,../data/muharaf_prepared_resized/train/train_015053.png,2025-11-26T20:24:34,Sana
train_017976,Irrelevant / signature,,0.8125,اسعد درويش زكريا,روس  ن,../data/muharaf_prepared_resized/train/train_017976.png,2025-11-26T20:24:41,Sana
train_015938,Irrelevant / signature,,0.8076923076923077,موسى يعقوب طنوس دكريا طرزا,يوسي يدعو,../data/muharaf_prepared_resized/train/train_015938.png,2025-11-26T20:24:42,Sana
train_003349,Irrelevant / signature,,0.8076923076923077,الحقير الياس بطرس البطريرك,الطري,../data/muharaf_prepared_resized/train/train_003349.png,2025-11-26T20:24:43,Sana
train_002018,Valid but hard,,0.8,فليكس,باك,../data/muharaf_prepared_resized/train/train_002018.png,2025-11-26T20:24:47,Sana
train_015897,Valid but hard,,0.8,حرر / ١٣ ك٢ ٩٣٧,٣ ٣,../data/muharaf_prepared_resized/train/train_015897.png,2025-11-26T20:24:51,Sana
train_000215,Irrelevant / signature,,0.8,نصار طانيوس السمراني,طانيد,../data/muharaf_prepared_resized/train/train_000215.png,2025-11-26T20:24:57,Sana
train_011954,Wrong transcription,,0.8,٣  لك,٣,../data/muharaf_prepared_resized/train/train_011954.png,2025-11-26T20:25:03,Sana
train_020574,Script mismatch (non-Arabic),,0.8,Paris,s,../data/muharaf_prepared_resized/train/train_020574.png,2025-11-26T20:25:06,Sana
train_008816,Irrelevant / signature,,0.8,الخوري بطرس حسن,موسر ا ا,../data/muharaf_prepared_resized/train/train_008816.png,2025-11-26T20:25:21,Sana
train_010700,Script mismatch (non-Arabic),,0.8,20017,11,../data/muharaf_prepared_resized/train/train_010700.png,2025-11-26T20:25:26,Sana
train_002736,Script mismatch (non-Arabic),,0.8,DEC 14 '29,EA-22,../data/muharaf_prepared_resized/train/train_002736.png,2025-11-26T20:25:29,Sana
train_004674,Valid but hard,,0.8,مَطرَانيَّة بَيروت المارونيَّة,ا ايا ال,../data/muharaf_prepared_resized/train/train_004674.png,2025-11-26T20:25:48,Sana
train_009282,Irrelevant / signature,,0.8,الياس طنوس اسعد,طوسف,../data/muharaf_prepared_resized/train/train_009282.png,2025-11-26T20:25:51,Sana
train_005582,Valid but hard,,0.8,مبارك,حياام,../data/muharaf_prepared_resized/train/train_005582.png,2025-11-26T20:25:57,Sana
train_016650,Segmentation error,,0.8,صدر بـ ١٨٢,عد ٥,../data/muharaf_prepared_resized/train/train_016650.png,2025-11-26T20:26:04,Sana
train_010058,Segmentation error,,0.7966101694915254,١٨ اب سنة ٩٢٨ ولد سيادتكم مدبر القبيات بطرس كرم ولد سيادتكم,١ ٩٢ ولدس  ا,../data/muharaf_prepared_resized/train/train_010058.png,2025-11-26T20:26:09,Sana
train_015739,Segmentation error,,0.7941176470588235,عدد ٥٩٧ الى القلم ٢٠ تشرين اول ٩٢٧,عند  حقم ١,../data/muharaf_prepared_resized/train/train_015739.png,2025-11-26T20:26:38,Sana
train_013661,Irrelevant / signature,,0.7916666666666666,رئىس البلدية ىعوم العارح,ا الي ش,../data/muharaf_prepared_resized/train/train_013661.png,2025-11-26T20:26:45,Sana
train_010687,Script mismatch (non-Arabic),,0.7916666666666666,We'll meet her in Syracu,e   a,../data/muharaf_prepared_resized/train/train_010687.png,2025-11-26T20:26:48,Sana
train_017975,Irrelevant / signature,,0.7916666666666666,باقي بوي في اذار سنة ٩٢١,ياس  ٢,../data/muharaf_prepared_resized/train/train_017975.png,2025-11-26T20:26:53,Sana
train_016446,Irrelevant / signature,,0.7916666666666666,كاتب جرجسَ روحانا باسَيل,ر حاا,../data/muharaf_prepared_resized/train/train_016446.png,2025-11-26T20:26:56,Sana
train_014935,Valid but hard,,0.7899159663865546,إقرار واعتراف صحح شرع بنمو بطوع رضا ورغبت خودخالي ... موانع شرعية وعرفية اجير وادم نفس خود العمل زورخانة كارسرور شيكاغو,ا     غرا رغب رض الربج والا وا,../data/muharaf_prepared_resized/train/train_014935.png,2025-11-26T20:27:04,Sana
train_000213,Irrelevant / signature,,0.7894736842105263,انطوان نصار السمراني حنا طنوس السمراني,ا  حاط  ي,../data/muharaf_prepared_resized/train/train_000213.png,2025-11-26T20:27:10,Sana
train_000182,Irrelevant / signature,,0.7878787878787878,الاخ اسطفان    فرحات فرح يوسف جاج,ا ة را ر,../data/muharaf_prepared_resized/train/train_000182.png,2025-11-26T20:27:20,Sana
train_014915,Wrong transcription,,0.7857142857142857,..... على ولده خير الله ....,ا خيله رسة ر,../data/muharaf_prepared_resized/train/train_014915.png,2025-11-26T20:27:29,Sana
train_018587,Irrelevant / signature,,0.7857142857142857,اخوكم رحمى رعد,رام ال ا,../data/muharaf_prepared_resized/train/train_018587.png,2025-11-26T20:27:36,Sana
train_003501,Script mismatch (non-Arabic),,0.7857142857142857,-١- BEK1A-27 1,ES2A-5,../data/muharaf_prepared_resized/train/train_003501.png,2025-11-26T20:27:40,Sana
train_010686,Script mismatch (non-Arabic),,0.782608695652174,Freeda's coming tonight,Tr cng,../data/muharaf_prepared_resized/train/train_010686.png,2025-11-26T20:27:42,Sana
train_018611,Script mismatch (non-Arabic),,0.782608695652174,SAN ANTONIO. TEXAS. 190,"SAA. ,",../data/muharaf_prepared_resized/train/train_018611.png,2025-11-26T20:27:43,Sana
train_014192,Irrelevant / signature,,0.782608695652174,محرر الاحرف ناصيف منصور,ا ير الر,../data/muharaf_prepared_resized/train/train_014192.png,2025-11-26T20:27:50,Sana
train_018978,Script mismatch (non-Arabic),,0.7777777777777778,PROP. T. REDACTEUR,POR E,../data/muharaf_prepared_resized/train/train_018978.png,2025-11-26T20:27:54,Sana
train_005990,Script mismatch (non-Arabic),,0.7777777777777778,TEL. 7516,E58,../data/muharaf_prepared_resized/train/train_005990.png,2025-11-26T20:27:55,Sana
train_015732,Segmentation error,,0.7777777777777778,نومرو ٥٥٥,٥٥,../data/muharaf_prepared_resized/train/train_015732.png,2025-11-26T20:27:59,Sana
train_013485,Irrelevant / signature,,0.7777777777777778,عصو واكىم,عضو,../data/muharaf_prepared_resized/train/train_013485.png,2025-11-26T20:28:03,Sana
train_000441,Script mismatch (non-Arabic),,0.7777777777777778,"Bell Phone, 1706 W",Ce Pe,../data/muharaf_prepared_resized/train/train_000441.png,2025-11-26T20:28:14,Sana
train_014937,Wrong transcription,,0.7777777777777778,..................,... .,../data/muharaf_prepared_resized/train/train_014937.png,2025-11-26T20:28:21,Sana
train_009109,Valid but hard,,0.7769784172661871,محول حور                     سلىم دفون                               ىوسف حىا                حود ىوسف                           الحورى موسى,مجول صور م دو  سس حودوس الحورى موس,../data/muharaf_prepared_resized/train/train_009109.png,2025-11-26T20:28:39,Sana
train_009209,Irrelevant / signature,,0.7741935483870968,ولدكم الحورى ىوسف الحاح القىىات,لم ى  ا,../data/muharaf_prepared_resized/train/train_009209.png,2025-11-26T20:28:43,Sana
train_010900,Valid but hard,,0.7692307692307693,حضرة الاجل الاكرم الخواجه اسَعد بطرسَ موسَى نادر الافخم ادام بقاه,ة   وي اور الم ال,../data/muharaf_prepared_resized/train/train_010900.png,2025-11-26T20:28:52,Sana
train_009082,Valid but hard,,0.7692307692307693,اىراهم عسى عىود  موسى قسطون ىوسف سمعان اىرهم اسكندر اعناطىوس حصر ابراهيم عىد  مخاىل الحورى محايل الدرىىى,ل   سى س    شكو و ا     ا ا,../data/muharaf_prepared_resized/train/train_009082.png,2025-11-26T20:29:07,Sana
