GroundTruth,Prediction
کار دے چې د پښتو ادب لمن پرې ډېره فراخه,كار دے چې د پښتو ادب لمن پرې ډېره فراخه
هغوی كلام، خيال، تفكر او تخيل په ملكی او غېر,هغوی كلام، حيال، تفكر او تخيل په ملكی او غېر
ګرېوانه غوټه شوه,ګريوانه غوټه شوه
ستا تصوّر راته سکون رابخښي,ستا تصور راته سکون رابخي
"الرحمان سيد ""د پښتو اولسی شاعری"" اكېډمۍ چاپ كړے","الرحمان سيد"" د پښتو اولسی شاعری"" اكېډمی چاپ كړے"
ټولګي ټولګي چې ښکلي د باګرام په ماپسې دي,ټولګې ټولګې چې ښکلي د باکرام په ما پسې ده
مترجم غلام محمد پوپلزئ، پېښور، پښتو,مترجم غلام محمد پويلزئ، پېښور، پښتو
په هر حالت کښې زړګے جمع لره,په هر حالت کښې زړکے جمع لره
د زړو تر نـوو تـُل دے,د زړو تر نوو تل دے
د ږیری سره ټکرد ږیری سره ټکر,ږیری سره ټكر
غريبۍ په موجودګۍ کښې د عمراني ژوند د تهذيب، ترقۍ,تحريبۍ په موجودګۍ کښې د عمراني ژوند د تهذيب، ترقي
نګارۍ نه اغماض او د فرهنګ نشت والے د تدوينی,نګارۍ نه اغماض او فرهنګ نشت والے د تدوينی
رسېدلي بندګان,دسېدلې بندګان
لاس نۀ وي.,لاس نۀ وي.
"ليکي : """"جام جم، جام جهان نما او ساغر جم درې واړه اشارې","ليکي : ""جام جم، جام جهان نما او ساغر جم درې واړه اشارې"
نصير احمد ناصر صېب د ارسطو د حُسن متعلق داسې ليکي:,نصير احمد ناصر صېب د ارسطو د حسن متعلق داسې ليکي:
ده پر بریتو لاس تير کړ او ويی  ویل : ځم د زمریانو په ښکار پسی,ده پر بریتو لاس تیر کړ او ویی ویل : ځم د زمریانو په ښکار پسی
زړونه مو تل په ښه صورت بائيللي,زړونه مو تل په ښۀ صورت بائيللي
ګل مسکے شي رابېدار شي,کل مسلے شي رابېدار شي
او څو کاله هلته پاتې شو,او څو کاله هلته پاتې شو
"شوے دے. ""دا روايت په عربی كتابون كښې",شوے دے. دا رويت په عربی كتابون كښې
د  غورزو پرزو    تيندکــونو    څۀ    بنديز   دے   پکار,د غورزو پوزه تبندکوونو څۀ بنديز دے پکار
وو خو د مذهبي مصلحت له وجې هغه د هغو کتابونو خبر وانۀ,وو خو د مذهبي مصلحت له وجې هغه د هغو کتابونو خبر وانۀ
ووځى چې پۀ خټه کښې يې اغږلے شوى او پۀ ذهن او ضمير کښې,ووځى چې پۀ خټه کښې يې اغږلے شوى او پۀ ذهن او ضمير کښې
پرې شروع کړے ـ په دې کښې ’’تور پټکے ‘‘ کوم چې٣٦پرې شروع کړے ـ په دې کښې ’’تور پټکے ‘‘ کوم چې,پ  ر ر کړ  کې’تور پټکے‘ کوم چې
مختلفو علومو، فنونو ماهران,مختلفو علومو، فنو ماهران
د مشرق د غونډې مونډې زنې خاله,د مشرق د غونډې مونډې زتې خاله
د حسنِ فطرت په حقله د نړۍ بېلا بېلو جمالياتي مفکرينو په نظرياتو,د حسنِ فطرت په حقله د نړۍ بېلا بېلو جمالياتي مفکرينو په نظرياتو
مهرباني ده، په اباسين کښې، موجونه ډېر دي,مهرباني ده، په اباسين کښې، موجونه ډېر دي
څوک په ټوک ډوډۍ پسې,څوک په ټوک ډوډۍ پسې
مصرۍ توره يوه مشهوره او تېره توره ده. څوک هم د دې,مصرى توره يوه مشهوره او تېره توره ده. څوک هم ددې
ليكل شوې نسخې، د محمد عبدالشكور چاپ ته چمتو كړې,ليكل شوې نسخې، (محمد عبدالشكور چاپ ته چمتو كړی
تنظيمونه او د هغوي كار، پېښور، پښتو اكېډمی,تنظيمونه او د هغوي كار، پېښور، پښتو اكېډمی
تۀ دَ بنګړو دَ باره هم ډېره نازکه لګې,تۀ دَ بنګړو دَ باره هم ډېره نازکه لګي
محمد نواز طائر، روہی متلونہ اردو ترجمہ، پشاور، پشتو,محمد نواز طائر، روہی متلونه اردو ترجمه، پشاور، پشتو
دا لېونۍ تنده مې نه ماتېږي,دا لېونۍ تنده مې نه ماتېږي
چې توره نۀ کړى نور به څه کړى,چې توره نۀ کړې نور به څه كړی
او پۀ نولسم کال د جلوس ئې پۀ منصب کښې د دوه سوه سورو اضافه اوشوه ـ,او پۀ نولسم کال د جلوس ئې پۀ منصب کښې د دوه سوه سورو اضافه اوشوه ـ
شونډې مې په خپلو وينو ترې دي,شونډې مې په خپلو وينو ترې دي
چې د پښتو په سر ئې خوري د,چې د پښتو له سرلې خوري د
په دې دوره کښې مونږ ته په,په دې دوره کښې مونږ ته په
بې سينګاره ئې ښائست لمبه لمبه دےبې سينګاره ئې ښائست لمبه لمبه دے,بې سينګاره ئې ښائست لمبه لمبه دے د          دے
ګوره ماداسې سرخوړلې جواري کړې ده,ګوره ما داسې سرخوړلې جواري کړې ده
وایی یو وردګ حج ته ولاړ . و مکی معظمی ته چی,وایی یو وردګ حج ته ولاړ. و مکی معظمی ته چی
كامل صېب د سكندر خان په باب ځنې معلومات,کامل صېب د سکندرخان په باب ځنې معلومات
ګرانو لوستونکو لنډۍ د پښتو ژبې او پښتو آدب هغه,ګرانو لوستونكو لنډۍ د پښتو ژبې او پښتو ادب هغه
ترجمه:پښتنو د خپل ماحول او ضرورتونو مطابق ځان د پاره,ترجمه:پښتو د خپل ماحول او ضرورتونو مطابق ځان د پاره
د طائرصېب ډرامې,د طائر صېب ډرامې
شدت سره محسوسېده. هر كله,شدت سره محسوسيده هر كله
دے. ظفرخان او نور وروڼه يې راوېښ شول مومن يې پۀ چړو ووهو,دے. ظفرخان او نور وروڼه يې راويښ شول مومن يې پۀ چړو ووهو
او د خوب يوه جوټه ده,اد د خوب يوه جوټه ده
ورته اووئيل چې تۀ به ددې خپلو منونکو او اولاد په باره,ورته اووئيل چې تۀ به د دې خپلو منونکو او اولاد په باره
پوهه او ذهنی رسائی بلې ژبې اوقام ته صرف او صرف,پوهه او ذهنی رسائی بلې ژبې او قام ته صرف او صرف
دستور ؤ چې کوم لوے شخصيت چې به د بهر نه,دادستورؤ چې کوم لوے شخصيت چې به د بهر نه
په هر مانځه  کښې يادوومه زه تا,په هر مانځه کښې يادومه زه تا
په ورځ په دويشتم رجب کال ۹۸۱ھ کښې هغه سبق ته کښېنولے شو ـ,په ورځ په دويشتم رجب کال ۹۸۸هھ کښې هغه سبق ته کښېنولے شو ـ
راورټی د نورو ژبونه علاوه,راورټي د نورو ژبو نه علاوه
مودې پاتې دے ـ قدرمن مشر محمد نواز,مودې پاتې دے۔ قدرمن مشر محمد نواز
كول وۀ.افلاطون د درس و تحقيق له پاره يو مركز جوړ كړے وۀ چې مقصد,كول وۀ. افلاطون د درس تحقيق له پاره يو مر كزه جوړ كړے وۀ چې مقصد
رسول الله  د شفاعت ذريعه وګرځوي.او الله  دې,رسول الله د شفاعت ذريعه وګرځوي او الله دي
يا تمثيل انداز هم لري ـ  خو مکمل تمثيل نه وي ـ  اکثر مکالمے وي ـ,يا تمئيل انداز هم لري ـ خو مکمل تمثيل نه وي ـ اکثر مکالمے وي ـ
﻿پخپله هم ډېر سخت ؤ او د نورو نه  به ئې هم ډيوټي په طر,پخپله هم ډېر سخت ؤ او د نورو نه به ئې هم ډيوټۍ په طر
يو دَ فطرت دَ رنګينو په غېږ کښې ډېر په سکون,يو د فطرت د رنګينو په غېږ کښې ډېر په سکون
خپله مدرسه قائمه كړه د چا چې د دغه باغ په شا وخوا كښې,خپله مدرسه قائمه كړه د چا چې د دغه باغ په شه وخوا كښې
زه ژولېده تر يم که مجنون ژولېده تر,زه ژولېده تر يم که مجنون ژولېده تر
﻿خپلو کښې په خبرو شوې نور خو ئې څه په مطلب ونه رسيدم,خپلو کښې په خبرو شوې نور خو ئې څه په مطلب ونه رسيدم
بېګاه ناوخته ئې د غرۀ نه غټ ګېډے راوړے,بېګاه ناوخته ئې د غرۀ نه غټ کېډے راوړے
دا محرومۍ به درنه ډډه وکړي،ستا به يقين وخاندي,دا محرومي به درنه ډډه وګړي،ستا به يقين وخاندي
زما عظيمه بابا جانه! د خپل سر په بيعه,زما عظيمه بابا بانه! د خپل سر په بيعه
مهتر چترال پۀ اعتماد کښې واخلى او د عمراخان,مهتر چترال پۀ اعتماد کښې واخلى او د عمراخان
﻿نق فورس بادشاه ماتے اوخوړ ـ او د مخکښې نه زيات خراج ورکولو ته ئې غاړه کيښوده ـ,نبق فورس بادشاه ماتے اوخوړ ـ  او د مخکښې نه زيات خراج ورکولو ته ئې غاړه کېښودهـ
وي او د پښتو خپل ملي اوزان او د پښتو اولسي اشعار، يا د,وي او د پښتو خپل ملي اوزان او د پښتنو اولس اشعار ياد
په خولۀ نۀ وه راغلې ـ ددې وجې نه ټول,په خولۀ نۀ وه راغلې ـ  د دې وجې نه ټول
اساطيرو اوصاف، اساطير معاشره او ټپه، اساطير او مذهب,اساطيرو اوصاف، اساطير معاشره او ټپه، اساطير او مذهب
دومره ښکاره ده چې د ادم خان د پلار پۀ شان د درخانۍ,دومره ښکاره ده چې د ادم خان د پلار پۀ شان درخانۍ
زما پلار وړومبے وادۀ د خپلې ترلۍ سره کړے وو. بيا وروستو ئې,زما پلار وړومبے واده د خپلې ترلۍ سره کړے وو. بيا وروستو ئې
او د قربانۍ ځاے ته به يې پۀ بره ګډانو راوړو. بيا به يې پۀ روانو,او د قربانۍ ځاے ته بۀ په بره ګړانو راوړو.بيا به ئې په روانو اوبو
د خوشحال بابا کوم ترجيع بند يا زورداره قصيده ده,د خوشحال بابا کوم ترجې ترجيع بنديا زور داره قصيده ده
