GroundTruth,Prediction
شِي بَتࣸوࢽَسَ غَسْکِيَاࢽٜيٰ دࣸوࢽْ حِدِثِࢽْ مࣸصْطَڢَيٰࢽٜيٰ,شِي بَتࣸوࢽَسَ غَسْکِيَاࢽٜيٰ  دࣸوࢽْ حَدِيثِࢽْ مࣸصْطَڢَࢽٜيٰ
أَکَبَاشِي رِڧࣸࢽْمࣸ بَيْ رِڧٜيٰبَا,أَکَبَاشِي رِڧࣸࢽْمࣸ بَيْ رِڧٜيٰبَا
بَاکَ ڟَرْمَتَ إࢽْ کَجٜىٰ غࣸدࣸوبَا,بَاکَ ڟَرْمَتَ إِࢽْ کَجٜيٰ غࣸدࣸوبَا
هَلَّکَاثٜيٰ تࣸوْاْکࣸدَيْࢽَ غَابَا,هَلَّکَاثٜيٰ تࣸوْاْکࣸدَيْࢽَ غَابَا
وَاڧَرْدَأَکٜيٰ سَࢽِࢽْ حَالِࢽْ مَّاتَا اِلْحَاجِّ,وَاڧَرْدَأَکٜيٰ سَࢽِࢽْ حَالِࢽْ مَّاتَااِلْحَاجِّ
والمعجزات سوى الفرءاࢽ ليس لها ؞ حدڢيحص هانظم لمحتڢل,والمعحزات سوى الفرءاࢽ ليس لها ؞ حدڢيحص هانظم لمحتڢل
رَࢽْدَعَࢽْکَ رَبٜيٰ تَکَرْدࣸو   دࣸکْ حَلِتَّاذَاتَ سَادࣸو,رَࢽْدَعَࢽْکَ رَبٜيٰ تَکَرْدࣸو  دࣸکْ حَلِتَّاذَاتَ سَادࣸو
ذَࢽْکَ سَدَکَ دَࢽَاڢِلاَ کَيْ صَلاَةِ    بسَِ ڢيَيّٜࢽْمࣸ سِيدِي شِيإمَامِ,ذَࢽْکَ سَدَکَ دَࢽَاڢِلَاَکَيْ صَلَةِ  بِسَ ڢِيَيَّࢽْمࣸ سِيدِي شِيإِمَامِ
يَاإِلَهِي مَيْ إِيَاوَا   بَامࣸ کَيْکَاوࢽ ثِکَاوَاي,يَاإِࢽَهِي مَيْ إِيَاوَا  بَامࣸ کَيْݣَيَاوَࢽْ ثِکَاوَا
دَرٜٜيٰ ࢽَااللَّهْ سَيْسࣸࢽْ بَربَرَا   جَࢽَبَاتَࢽَاجِکِ بَيْوَࢽْکٜيٰ تَبَا,دَرٜيٰ ࢽَاللَّهْ سَيْسࣸࢽْ بَرْبَرَا  جَࢽَبَاتَࢽَاجِکِ بَيْوَࢽْکٜيٰ تَبَا
وَࢽْدَکࣸوْاْيَکَمَࢽْثِ أَرْࢽٜىٰ    غࣸࢽْ ذَمَࢽْسࣸ غࣸدَادَشِيࢽٜىٰ,وَࢽْدَکࣸوْاْيَکَمَࢽْثِ أَرْࢽٜيٰ غࣸࢽْ ذَمَࢽْسࣸ غࣸدَادَشِيࢽٜيٰ
مَاجَهَࢽَّمَ ࢽَࢽْ أَڢَا  رِ کࣸرْکࣸکࣸࢽٜيٰ مَيْڧَذَارِ,غَاجَهَࢽَّمَ ࢽَࢽْ أَڢَارِ کࣸرْکࣸکࣸࢽٜيٰ مَيْڧَذَارِ
إࢽْ ثِکِي يَاڢَارَغِرْمَا    حَرْاࣸبَايَاسَامِ ڢَامَا,إِࢽْ ثِکِي يَاڢَارَغِرْمَا  حَرْأࣸبَايَاسَامِ ڢَامَا
کَاثِ کَاشَاکَايِ تَيْݒا کَامَثٜيٰ ڧَبَرِيٰيَکَرْݒا,کَاثِ کَاشَاکَايِ تَيْبَا کَامَثٜيٰ ڧَبَرِي يَکَرِبَا
غَسْلࣸ ࡼلْيَدَيْࢽِ کࣽلࣽو تࣸدٜ جࣸو طٜطٜࢽْ فَبْلَ ࡹِدْ خَا لِهِمَا,غَسْلࣸ ࡼلْيَدَيْࢽِ کࣽلࣽوتࣸدٜجࣸوطٜطٜࢽْ فَبْلَ ࡹِدْخَالِهِمَا
سَوْرَࢽْ أَبَاوَاسَوْرَࢽْ طَࢽْ ذَرٜيٰ  هَبَامَطࣸࢽْکَا کࣸبَرْثِࢽْ يٜيٰ سࣸمَࢽْ,سَوْرَࢽْ أَبَاوَاسَوْرَࢽْ طَࢽْ ذَرٜيٰ  هَبَامَطِࢽْکَاکࣸبَرْثِࢽْ يٜيٰ سࣸمَࢽْ
عٜمࣽوْلࣸدٜجࣸوطٜطٜࢽْنَڢْضًاخَڢِيڢًامّࣽوْلࣸفࣸلْ,عٜمࣽوْلࣸدٜجࣸوطٜطٜرْنَڢْضَاخَڢِيڢًامّࣸوْلࣸفࣸلْ
کࣸوکࣸمَايَࢽْذࣸ کَبَاࢽِ تَکَرْدَا   إِࢽْ کࣸمَ کَابَࢽِ إِࢽْ کٜيٰثٜيٰتَا,کࣸوکࣸمَايَࢽْذࣸکَبَاࢽْ تَکَرْدَا  إِࢽْ کࣸمَ کَابَࢽْ إِࢽْ کٜيٰثٜيٰتَا
بَعَ سَاݒَ أَبِࢽْدَأَمْڢَطِيبَا,بَعَ سَابَ أَبِࢽْدَأَمْڢَطِيبَا
ولوالدي ولجميع المسلميࢽ,ولوالدي ويجميع الهسلمير
تࣸوْکَرَمَّتَ بَاتَجٜيٰ کَوَيْبَا,تࣸوْکَرَمَّتَ بَاتَجٜيٰ کَوَيْبَا
عمسکد,عمسسکد
حَسْکٜࢽْةَ بَا أرْزࣸڧِي سَيْ حَسَرَا  سَࢽْيِي أغٜࢽْدِࢽَةَ يَڢِي کࣸوَرَا,حَسْکَࢽْةَ بَاأَزْزِڧِي سَيْ حَسَرَا  سَࢽْيِي أَغِࢽْدِࢽْةَ يَڢِي کࣸوَرَا
وءاميࢽ,وءاميࢽ
إِࢽْڢَ أَࢽْکَيْسࣸ ࢽَࢽْ دَࢽَࢽْ سَيْ سࣸغَابٜيٰ   حَرْمِيَاغࣸودَکٜيٰ زِࢽَامَاسࣸ تَرْبٜيٰ,إِࢽْڢَ أَࢽْ کَيْسࣸ ࢽَࢽْ دَࢽَࢽْ سَيْ سࣸغَابٜيٰ   حَرْمِيَاغࣸودَکٜيٰ زِࢽَامَاسࣸ تَرْبٜيٰ
غࣸوْاْشِي بَيْ يَوَيْتَ سࣸجَدَابَا,غࣸوْاْشِي بَيْ يَوَيْتَ سࣸجَدَابَا
کࣸواإࢽَاکَاسَامِࣸ شَيْدَا    أَࢽْبْتࣸࢽْکَ دَشِى کَطَيْدَا,کࣸواإِࢽَاکَاسَامࣸ شَيْدَا أَࢽْبَتࣸوࢽْکَ دَشِي کَڟَيْدَا
غࣸࢽْ مَغَرْتَاحَرْسࣸغَࢽْکَ   بَابࣸ مَيْ دَرَجَاکَمَرْکَ,غࣸࢽْ مَغَوْتَاحَرْسࣸغَࢽْکَ  بَابࣸ مَيْ دَرَجَاکَمَرْکَ
يزکى مࢽ بح صلاةيومالجمد ؞ ڢاذافى مٜࢽ مࢽ الخرومٜࢽ فبل وفت,يزللى مࢽ بحࢽ صلاةيووالجمد  ڢاذافر مࢽ مࢽ الحر ومࢽ فبل وفت
غَتࣸو ذࣸࢽْ بَکࣸيْ ࢽَصِرَاطِ ࢽَاࢽَ مࣸࢽَاڢࣸکِيٰ   شِکٜيٰ ڢَاطࣸوَاوࣸتَ کَيْ مࣸغَسْکَࢽْتَ أَحْمَدَا,غَتࣸوذࣸࢽْ بَݣࣸيْ ࢽَصِرَاطِ ࢽَاࢽَ مࣸࢽَاڢࣸکٜيْ   شِکٜيٰ ڢَاطࣸوَاوࣸتَ کَيْ مࣸغَسْکَࢽْتَ أَحْمَدَا
ڢبعضها فداتت ت اللڢظ مجملت ؞ وبعضهابينتاجمال محتمل,ڢبعضهافداتت ت اللڢظ مجلت ؞ وبعضهابينت احمال محتمل
سَىْ أڢِدَّوتَرْسَشِࢽْسࣸ    سَࢽْدَالࢽَّبِى يَاکِرَاسࣸ,سَىْ أَڢِدّࣸوتَرْسَشِࢽْسࣸ  سَࢽْدَاَلࢽَّبِي يَاکِرَاسࣸ
يَࢽْ عࣸوَا دࣸکْ مࣸتࣸوبَادࣸومِࢽْ ڢَتࣸوبَا   أڢَّڧࣸوڢَرْ إسَاغَسَرْکِي رَ حِيمِ,يَࢽْ عࣸوَادࣸکْ مࣸتࣸوبَ دࣸومِࢽْ ڢَتࣸوبَا   أَڢَّڧࣸوڢَرْإِسَاغَسَرْکِ رَحِيمِ
عٜهࣸوتࣽرْدٜطَرْوَڢَرَآإضࣸهࣸ ڢَرِللَّجِ طِࢽْ سَبْعَةࣻ,عٜهࣸوتࣸرْدٜطَرْوَڢَرَلبِضࣸهࣸ ڢَرِلَّجِ طِࢽْ سَبْعَةࣻ
تࣸࢽْدَدَيْ ࢽَغَ ذࣸوثِيَرْکَ    تَاهَلَرْثِ مَدَاوَيَࢽْکَ,تࣸࢽْدَدَيْ ࢽَغَ ذࣸوثِيَرْکَ  تَاهَلَرْثِ مَدَاوَيَࢽْکَ
سَىْ يَسَادࣸدَمَاسࣸ کِوࣸواْ    ࢽَابِطَرْسَاوࣸࢽْ بَرَاوࣸاْ,سَىْ يَسَادࣸدَمَاسࣸ کِوࣸواْ  ࢽَابِطَرْسَوࣸࢽْ بَرْاوࣸاْ
وفل لعل م رسول الموت يعجلى ؞ نا ساعتى هذه فدتم لى اجل,وفل لعل طا رسول الموت يعجلى ؞ نا ساعتى هذه فدتم لى اجل
مَيْ حَوَاسَمَ حَوْتَتࣸوشٜيٰ  کَرْکَيَرْدَدَکَامَ رٜيٰشٜيٰ,مَيْ حَوَاسَمَ حَوْتَتࣸوشٜيٰ کَرْکَيَرْدَدَکَامَ رٜيٰشٜيٰ
وَثٜيٰ مَالميْ سࣸکَاتَارَاتَا,وَثٜيٰ مَالَمَيْ سࣸکَاتَارَاتَا
مالميࢽي,مالميى
ذَامࣸ تَࢽْبِيْهِ کَغَاࢽٜىٰ   جِکّࣸࢽَࢽْسࣸ دَذَاسࣸ ڧࣸوْاْࢽٜىٰ,ذَامࣸ تَࢽْبِيهِ کَغَاࢽٜيٰ جِکّࣸࢽَࢽْسࣸ دَذَاسࣸ ڧࣸوْاْࢽٜيٰ
ذَࢽِي بَيَاࢽِ حَالِࢽ مَّاتَا    ذَاࢽِ رࣸبࣸوتَادَࢽْ أَکَرَࢽْتَا,ذَࢽِيِ بَيَاࢽِ حَالِࢽْ مَّاتَا   ذَاࢽِ رࣸبࣸوتَادَࢽْ أَکَرَࢽْتَا
طࣸبِعَ عَلَىٰ ࢽَڢَڧَةِ اَلْحَاجِّ مࣸحَمَّدࣸ البَشِير ࢽَا الحَاجِّ سَعْدࣸ,طࣸبِعَ عَلَىٰ ࢽَڢَڧَةِ اَلْحَاجِّ مࣸحَمَّدࣸ الْبَشِيرْࢽَاالْحَاجِّ سَعْدࣸ
حَاوࣸيَاتَمࣸࢽَاڢࣸکَيْࢽٜيٰ   ثَࢽْ سَعِيرَا کَاڢِرَيْࢽٜيٰ,حَاوࣸيَاتَمࣸࢽَاڢࣸکَيْࢽٜيٰ ثَࢽْ سَعِيرَا کَاڢِرَيْࢽٜيٰ
دࣸوکِيَرْسࣸ دَمَاسࣸ ڧَاࢽࣸواْ   أَرْزِِڧِࢽْ وَࢽِي عࢽْرࣸوَيْࢽࣸواْ,دࣸوکِيَرْسࣸ دَمَاسࣸ ڧَاࢽࣸواْ  أَرْزِڧِࢽْ وَࢽِي عَࢽْ رࣸوَيْࢽࣸواْ
ڢلو بنا ڢد فستمرريࢽ ما اکتسبت ؞ مࢽ النا ثم لا تخشى مࢽ التى لل,فلوبنا فدفست مࢽ ريࢽ مااکبسبت ؞ مࢽ المناثم لا تخشى مࢽ التلل
ڧࣸواْڧَرِࢽْسَ شِکَࢽْڢِ أوْکِ   ࢽٜيٰ أَڧَارَدَرٜيٰ دَتَاکِي,ڧࣸواْڧَرِࢽْسَ شِکَࢽْڢِ أَوْکِ ࢽٜيٰ أَڧَارَدَرٜيٰ دَتَاکِي
ڢليس يخش الا الى و عندهم ؞ کاࢽ فدرته للجسم لم صل,ڢليس يخش الا الى وح عندهم ؞ کاࢽ فدرته للجسم لم نل
ࢽَࢽْ دَࢽَࢽْ بِسَ کَࢽْ تَڢَرْکِ   وَࢽْسࣸ يَدَّڧَڢَاکَتَاکِ,ࢽَࢽْ دَࢽَࢽْ بِسَ کَࢽْ تَڢَرْکِ وَࢽْسࣸ يَدَّڧَڢَاکَتَاکِ
کࣸسَࢽْ الࢽَّمِيمِي هَٰکَذَادَمࣸࢽاڢِغِ   دَمَيْشَيْدَ ڧَرْيَابَاسࣸ ڟِيرَا غَاَحْمَدَا,کࣸسَࢽْ اَلࢽَّمِيمِي هَکَذَادَمࣸࢽَاڢِغِ دَمَيْشَيْدَڧَرْيَابَاسࣸ ڟِيرَاغَأَحْمَدَا
فديته کذاته العليته>,فدييذ کذاته العليةء
مࣸࢽَجِ سَيْ اَللَّهْ تَعَالى    ࢽَࢽْ يَثٜيٰ يَاجِبْرَعِيلَ,مࣸࢽْجِ سَيْ اَللَهْ تَعَالَى ࢽَࢽْ يَثٜىٰ يَاجِبْرَءِيلَ
شٜىٰکَرَاحَمْسِࢽْ دَيَاڧِي    ࢽَاثِکِي دَمَثٜىٰ صَدَاڧِي,شٜيٰکَرَاخَمْسِࢽْ دَيَاڧِي ࢽَاثِکِي دَمَثِي صَدَاڧِي
تَمَّتْ بِحَمْدࣸ اللَّهِ وَاڧَاتَاثِکَ سِّتِࢽْ دَشِدَاࢽَبَتْتَ دࣸومِࢽْ ࢳࢽْ عࣸوَا,تَمَّتْ بَحَمْدِ اللَّهِ وَاڧَاتَاثِکَ   شِّتِࢽْ دَشِدَاࢽَبَتْتَ دࣸومِࢽْ عࢽْ عࣸوَا
دَمࣸودَعِيَالِࢽْمࣸ کَڟَرْسٜمࣸ دࣸکْ ؞ عَذَابَرْکَ يَارَحْمَاࢽࣸ سَرْکِي مࣸحَمَّدَا,دَمࣸودَعِيَالِࢽْمࣸ کَطَرْشٜمࣸ دࣸکْ ؞ عَذَابَرْکَ يَارَحْمَاࢽࣸ سَرْکِيْ مࣸحَمَّدَا
کَڢَطَاوَااَلࢽَّبِࢽْمࣸ    مࣸصْطَڢَىٰ مࣸوغࣸࢽْ حَلِࢽْمࣸ,کَڢَطَاوَااَلࢽَّبِࢽْمࣸ  مࣸصْطَڢَىٰ مࣸوغࣸࢽْ حَلِࢽْمࣸ
دࣸوࢽْ ڢَتࣸوبَا کَبَادَڟَرْکِي غَبَاوَا   دَغَّ ذࣸࢽࣸبِي شِڟِيرَ غَشِغَاجَحِيمِ,دࣸوࢽْ ڢَتࣸوبَاکَبَادَڟَرْکِي غَبَاوَا   دَغَّ ذࣸࢽࣸبِي شِڟِيرَغَشِغَاجَحِيمِ
شِڢَطِي بَاذَاتَ کَرْݒࣸوَابَا,شِڢَطِي بَاذَاتَ کَرْبࣸوَابَا
وَحَلَرْسࣸ أّࢽَࢽْ بَتَيْ يَوَابَا,وَحَلَرْسࣸ أَࢽَࢽْ بَتَيْ يَوَابَا
بَاسَࢽِࢽْ ڧَبْلِي دَبَعدِي    سِي هَلِࢽْسَ إِࢽَاسَوَادِي,بَاسَࢽِࢽْ ڧَبْلِي دَبَعْدِي شِي هَلِࢽْسَ إِࢽَاسَوَادِي
کࣸسَࢽِ دࣸوࢽِيَ تَࢽَادَيوَ سࣸوکࣸوَا لِتَتَّڢَيْࢽَا سࣸࢽْ شِغَادࣸوࢽِيَيَ,کࣸسَࢽِ دࣸوࢽِيَ تَࢽَادَيَوَ سࣸوکࣸوَالِتَتَّڢَيْࢽَاسࣸࢽْ شِغَادࣸوࢽِيَ
مَسَاڧَرْ غࣸدࣸواْ ࢽَࢽْ أَکٜي سَاڧَ شَاتَا,مَسَاڧَرْغࣸدࣸواْ ࢽَࢽْ أَکٜي سَاڧَ شَاتَا
إِتْدࣸو ࢽِيَࢽَّࢽْ کَاجِ بَاڧٜيٰلّٜيٰ    کَامَايِي کِرْکِي يَاکَکٜيٰ دَمࣸتَاࢽٜيٰ,إِتَدࣸوࢽِيَࢽَّࢽْ کَاجِ بَاڧٰٜࢽٜيٰ بَثٜيٰ کَامَايِي کِرْکِي يَاکَکٜيٰ دَمࣸتَاࢽٜيٰ
وࣸنِح عٜمَکّࣸ بࣽنْىَ االاِسْلاَمࣸ عَنْدࣸ نࣸدࣸسْطٜ عَلْسِلَمَاکࣸ,وࣸنِى عٜمَکّࣸ بࣸنْرَاالاِسْلاَمࣸ عَنْدࣸ نࣸدࣸسْطࣸ عَلْسِلَمَاکࣸ
بَيْسَࢽْ أّࢽْسَاسࣸ کࣸرْکࣸکࣸوبَا,بَيْسَࢽْ أَࢽْسَاسࣸ کࣸرْکࣸکࣸوبَا
مَڢِيَࢽْسࣸوࢽَاࢽَࢽْ مَيْسَࢽْ دࣸوࢽِيَا   ࢽَعَبَسَاتَاڢِي تَکࣸووَاکَوْرَوَا,مَڢِيَࢽْسࣸوࢽَاࢽَࢽْ مَيْسَࢽْ دࣸوࢽِيَا   ࢽَعَبَسَاتَاڢِي تَکࣸووَاکَوْرَوَا
تࣸوڢࣽردٜضࣸوبِ مࣽهࣸلْبٜ هࣸولࣽرٜبرْکٜمࢽ جَوْدِيوࣸجَبِّ مࣽڢِلِّ بٜرْدَمْ سٰٜرَتَا,تࣸوفࣸرْ دٜضࣸوبِ مࣽهࣸ لْبٜ هࣸولࣽرٜبَرْکٜمࣸࢽْ جَوْدِيوࣸ جَبِّ مࣽفِلِّ بٜرْدَمْ سٜيٰرَتَا
بَيْ تَاشِ دَلَاڢِيَرْإدࣸوبَا,بَيْ تَاشِ دَلَاڢِيَرْ إِدࣸوبَا
بَکَ دࣸوبِ ذࣸوَࢽْکَ لَاخِرَابَا,بَکَدࣸوبِ ذࣸوَࢽْکَ لَاخِرَابَا
کࣸسَࢽْ جَلَّ سَرْکِي ࢽَامࣸ إِࢽْ ييْ أَلْکَولِي ؞   کࣸرࣸم بَاشِ سَاݒَاوَا ڢَأَمّࣸ الْمࣸحَمَّدَا,کࣸسَࢽْ جَلَّ سَرْکِي ࢽَامࣸ إِࢽْ يَيْ أَلْکَوَلِي ؞ کࣸرࣸمْ بَاشِ سَابَ وَاڢَأَمَّ الْمࣸحَمَّدَا
ڢَأَکٜىٰ ڟَىْ شٜىٰسࣸ بَىْ غࣸشٜىٰبَا,ڢَأَکٜيٰ ڟَيْ شٜيٰسࣸ بَيْ غࣸشٜىٰبَا
وَࢽَࢽْ وَاڧَاإِتَثٜيٰ,وَࢽَࢽْ وَڧَاإِتَثٜيٰ
ࢽَࢽْڢَ يَىْ سࣸجَدَا غَأَللهْ    غَاشِ کࣸوْاْغَاجِبْرَءِيلَ,ࢽَࢽْڢَ يَىْ سࣸجَدَاغَأَللهْ  غَاشِ کࣸوْاْغَاجِبْرَءِيلَ
هَلکَاثٜىٰ وَࢽْدَبَىْ بَرِيبَا,عَلَکَاثٜىٰ وَࢽْدَبَىْ بَرِيبَا
دَيَاجَٜيٰ لࣸبَيَّ غَرِِرْجَهَادِيڢَ يَࢽَْاءࣸوَا ؞ يَسَبْکَ أَࢽَࢽْ ڧَوْيٜࢽْتَ جِيکَࢽْ مࣸحَمَّدَا,دَيَاجَيْ لࣸبَيَّ غَرِر جَهَادِيڢَ يَࢽْاءࣸوَا ؞  يَسَبْکَ أَࢽَࢽْ ڧَوْيِࢽْتَ جِيَکَࢽْ مࣸحَمَّدَا
مَعْرِڢَةࣸࡺلشَّهْرِ کࣽعَنْدࣸدٜلٜوْرࣸدࣸرْوَالنِّيَةࣸ,مَعَرِڢَةࣸࡼلشَّهْرِکࣽعَنْدࣸدٜلٜوْرࣸدࣸرْ وَالنِّيَةࣸ
وَࢽْدَيَيِوࣸولَايَ ڢَ شِيمَايَرَاتَيَا ؞  کࣸثٜيٰ مَسَ يَيْ شِرْکَ غسَرْکِي مࣸحَمَّدَا,وَࢽْدَيَيَِوࣸولَايَ ڢَ شِيمَايَرَاتَيَا ؞ کࣸثٜيٰ مَسَ يَيْ شِرْکَ غَسَرْکِي مࣸحَمَّدَا
کࣸدَيْࢽَ شَيْدَالزّࣸورِ کࣸبَرْڧَذَڢْ  کࣸدَيْࢽَ ڧَرْيَااَللَّهْ يَاهَࢽَا,کࣸدَيْࢽَ شَيْدَالزࣸوِرِکࣸبَرْڧَذَڢْ  کࣸدَيْࢽَ ڧَرْيَاأَللَّهْ يَاهَࢽَا
يَابِ اَلدِّيࢽِ ڢِيَيّٜيٰ  سيَّدࣸالْوَرَڢَي دَݒࣸواْيٜيٰ,يَابِ اَلدِّيࢽِࢽْ ڢِيَيّٜيٰ سَيَّدࣸالْوَرَڢَيْ دَبࣸواْيٜيٰ
ولتکثرالذکر للمولى ولى وصل على ؞ خي الورى المصطڢى مࢽ خيرة لرسل,ولتکترالذکࢽ للمول ى وصل على ؞ خير الورى المصطڢى مࢽ خيرذالرسل
حَرْدَيْ کَڧَارٜ کࣸمَ کَتَاشِ کَڟرْ کَکَا ؞ سَأَࢽَّࢽْ کَأَمْسَ کࣸࢽْيࣽ کࣸويِ دَأَحْمَدَا,حَرْدَيْ کَغَارٜ کࣸمَ کَتَاشِ کَطَࢽْ کَکَا ؞  سَأَࢽَّࢽْ کَأَمْسَ کࣸࢽْجِ کࣸويِ دَأَحْمَدَا
بحمدالله وبڧدرته وبالارَادَته وحسࢽ عوࢽه ءاميࢽ,بحمدالله وبغدرته وبالارادته وحسࢽ عوࢽه ءاميࢽ
سَيْ بَڧِࢽْ حَدَرِي يَتَاسࣸواْ سࣸيْ کِرَاڟَاوَا تَأَوکوࣸاْ,سَيْ بَڧِࢽْ حَدَرِي يَتَاسࣸواْ  سࣸيْ کِرَاڟَاوَاتَأَوْکࣸواْ
سَىْ يَثٜىٰمَ مَلَاءِکࣸوࢽَىْ     کࣸࢽْجِ کࣸوْاْوَاࢽَاتَکَيْࢽَىْ,سَيْ يَثٜيٰمَ مَلَاءِکࣸوࢽَيْ کࣸࢽْجِ کࣸوْاْوَاࢽَاتَکَيْࢽَىْ
سَاسَرْوَࢽِي بَادَسَلَّمَابَا,سَاسَرْوَࢽِي بَادَسَلَّمَابَا
اࢽ الارادة للتخميص موجبت ڢليس عنها ينوب العلم بالبدل,اࢽ الارادة للتحصيص موجبة ڢليس عنها ينوب العلم بالبدل
جَهَࢽَّمَ أَࢽْ کَاوࣸوتَ غَاتَ أَدࣸوࢽِيَا ؞ تَࢽَاثِࢽْ ڢَ کَاڢِرَيْ دَدَرَجَ الْمࣸحَمَّدَا,جَهَࢽَّمَ أَࢽْ کَاوࣸوتَ غَاتَ أَدࣸوࢽِيَا ؞  تَࢽَاثِࢽْ ڢَ کَاڢِرَيْ دَدَرَ جَ الْمࣸحَمَّدَا
مَاسࣸ کٜىٰ کٜىٰ دَࢳَࢽْ شࣸمَکَا   مَاسࣸ ࢽىٰمَࢽْ ڢَاءِدَرْکَا,مَاسࣸ کٜيٰ کٜيٰ دَعَࢽْ شࣸمَيْکَا مَاسࣸ ࢽٜيٰمَࢽْ ڢَاءِدَرْکَا
ڢصل ڢى المين ار,ڢصل ڢالمين اࢽ
تࣸوْاْشِبَرْمَاکَࢽْسَ ڧٜيٰتَا   رَامࣸوَرْ شَرِّدَثࣸوتَا,تࣸوْاْشِبَرْمَاکَࢽْسَ ڧٜيٰتَا  رَامࣸوَرْشَرِّدَثࣸوتَا
مࣸتࣸوبَ مࣸکٜيٰوتَا يَرْءࣸوَاکࣸومࣸسَمَ ڢِتَا   وَطَࢽْغَ خࣸطࣸرَّدࣸࢽْ ڢِيَيَٜيٰ مࣸحَمَّدَا,مࣸتࣸوبَ حࣸکٜوْتَايَࢽْعࣸوَاکࣸومࣸسَمْ ڢِتَا   وَطَࢽْغَ خࣸطࣸرَّدࣸࢽْ ڢَيَيّٜيٰ مࣸحَمَّدَا
اࢽي تحيرت ڢي امري وامرهم  شبه الࢽعامة لاطير ولاجمل,اࢽي تحيرت ڢي امري وامرهم  شبه الࢽعامة لاطيرولاجمل
کَرْکَثࣸوثِي ذَمَامِيَرْکࣸ   کࣸوْاْأَکࣸيْ بَارٜيٰ ثِکِࢽْکࣸ,کَرْکَثࣸوثِي ذَمَامِيَرْکࣸ کࣸوْاْأَکࣸيْ بَارٜيٰ ثِکِࢽْکࣸ
هَکَدِيدِجَوْدِوَسِتْرࣸهَاسࣸوطࣸدٜدِعَرْرࣸعْبَةِاِلنَّاسِ,هَکࣸدِيدِجَوْدِوَسِتْرࣸسࣸوطࣸدٜدِعَرْرࣸعْبَةِالنَّاسࣸ
بَکَمَاإِيَ إِيْدَڢَاتِحَابَا,بَکَمَاإِيَ إِيْدَڢَاتِحَابَا
مَاسࣸ ثَاثَادَمَاسࣸ لࣸوطࣸ   أَࢽْ کَطࣸواْسࣸ دَمَاسࣸ کَلّࣸواْ,مَاسࣸ ثَاثَادَمَاسࣸ لࣸوطࣸ   أَࢽْ کَطࣸواْسࣸ دَمَاسࣸ کَلّࣸواْ
ࢽٜمَاࢽي عَکٜي عَکَامَاعَطَوْرَٜى    بَيْرَسَ لَيڢࣸکَاوَجَࢽْ مَيشَرِيعَ,ࢽٜيٰمَاࢽَيْ عَکٜي عَکَامَاعَطَوْرٜيٰ  بَيْرَسَ لَيْڢࣸکَاوَجَࢽْ مَيْشَرِيعَ
دَوَّمَمّٜي حَڧِيڧَةََبَاشِ مࣸتوَا   سَرْمَدََا دَاءمََا شٜکٜمِيٰ بِدَوَامِ,دَوَّمَمّٜيٰ حَڧِيڧَةَ بَاشِ مࣸتࣸوَا  سَرْمَدَادَاءِمَاشٜکٜي بِدَوَامِ
وَࢽْسࣸ ࢽَاࢽَࢽْ سࣸࢽَاتَيِي ࢽَيْ ثِلِمّࣸ    مَاسࣸ ڧࣸوٰثٜيٰمَ وَࢽْدَيَڢَّارَکَامࣸ,وَࢽْسࣸ ࢽَاࢽَࢽْ سࣸࢽَاتَيِي ࢽَيْ ثِکِمّࣸ  مَاسࣸ ڧࣸوثٜيٰمَ وَࢽْدَيَڢَّارَکَامࣸ
دࣸࢽْ يَوَࢽْ غَرْدَࢽْدَمِࢽْسࣸ    سَيْسࣸ هَلَّکَ ࢳَࢽْ أࣸوَࢽْسࣸ,دࣸࢽْ يَوَࢽْ غَرْدَࢽْدَمِࢽْسࣸ سَيْسࣸ هَلَّکَ ࢳَࢽْ أࣸوَࢽْسࣸ
إِࢽْ کَثٜيٰ بَاکِࢽْ کࣸطِࢽْکَ   ࢽٜيٰ رِڧوْاْࢽَتَ غَرٜيٰکَ,إِࢽْ کَثٜيٰ بَاکِࢽْ کࣸطِࢽْکَ   ࢽٜيٰ رِڧࣸوْاْࢽَتَ کٜيٰ غَرٜيٰکَ
