GroundTruth,Prediction
يَجَمࣽ فَبْرࣸوَيَنج کَمࣸ عٜلٜيْطٜ ڢࣽوْ يࣸولࣸيْمࣸ دْٜبحرࣸوج نورطيٜيَتا,يَجَّمࣸ فبَرْوَبَنْجِ کَمّࣸ عٜلٜيْطٜ جٜوْيࣸولࣸيمࣸ دٜرْبٜرࣸوجِ نࣸورٜطٜيييَتَا
بَکَسَࢽْ دَاذَاشِ تࣸوْاْࢽࣸوَابَا,بَکَسَࢽْ دَاذَاشِ تࣸوْاْࢽࣸوَابَا
شِي بَتࣸوࢽَسَ غَسْکِيَاࢽٜيٰ دࣸوࢽْ حِدِثِࢽْ مࣸصْطَڢَيٰࢽٜيٰ,شِي بَتࣸوࢽَسَ غَسْکِيَاࢽٜيٰ  دࣸوࢽْ حَحِ يِࢽِࢽْ مࣸصْطَڢَىٰ ࢽٜيٰ
أَکَبَاشِي رِڧࣸࢽْمࣸ بَيْ رِڧٜيٰبَا,أَکَبَاشِي رِڧࣸࢽْمࣸ بَيْ رِڧٜيٰبَا
بَاکَ ڟَرْمَتَ إࢽْ کَجٜىٰ غࣸدࣸوبَا,بَاکَ ڟَرْمَتَ إِࢽْ کَجٜيٰ غࣸدࣸوبَا
هَلَّکَاثٜيٰ تࣸوْاْکࣸدَيْࢽَ غَابَا,هَلَّکَاثٜيٰ تࣸوْاْکࣸدَيْࢽَ غَابَا
وَاڧَرْدَأَکٜيٰ سَࢽِࢽْ حَالِࢽْ مَّاتَا اِلْحَاجِّ,وَاڧَرْدَأَکٜيٰ سَࢽِࢽْ حَالِࢽْ مَّاتَا إِلْحَاجࣸ
والمعجزات سوى الفرءاࢽ ليس لها ؞ حدڢيحص هانظم لمحتڢل,والعحزات سوى الفرءاࢽ ليس لها ؞ حدڢيجص هانطم لمح تڢل
ڢَمࣸࢽْرࣸوکِ الله تعالى کَرِيمࣸ    شڢِشٜى م طَارمࣸتاࢽى زِࢽَا,ڢَمَࢽْرࣸوکَاࢽِْوَديي کَرِيمࣸ  ڢَڢشي مِ عَريڧاکَيريࢽ
رَࢽْدَعَࢽْکَ رَبٜيٰ تَکَرْدࣸو   دࣸکْ حَلِتَّاذَاتَ سَادࣸو,رَࢽْدَعَࢽْکَ رَبٜيٰ تَکَرْدࣸو  دࣸکْ حَلِتَّاذَاتَ سَادࣸو
ذَࢽْکَ سَدَکَ دَࢽَاڢِلاَ کَيْ صَلاَةِ    بسَِ ڢيَيّٜࢽْمࣸ سِيدِي شِيإمَامِ,ذَࢽْکَ سَدَکَ دَࢽَاڢِلَاکَي صَلَةِ  بِسَ ڢِيَيّࣸࢽْمࣸ سِيدِي شِيامَامِ
يَاإِلَهِي مَيْ إِيَاوَا   بَامࣸ کَيْکَاوࢽ ثِکَاوَاي,يَاإِإِعَهِي مَيْ إِبَاوَا بَامࣸ کَيْکَيَاوَࢽْ ثِکَاوَا
دَرٜٜيٰ ࢽَااللَّهْ سَيْسࣸࢽْ بَربَرَا   جَࢽَبَاتَࢽَاجِکِ بَيْوَࢽْکٜيٰ تَبَا,دَرٜيٰ ࢽَاللَّهْ سَيْسࣸࢽْ بَرْبَرَا  جَࢽَبَاتَࢽَاجِکَ بَيْوَࢽْکٜيٰ تَبَ
وَࢽْدَکࣸوْاْيَکَمَࢽْثِ أَرْࢽٜىٰ    غࣸࢽْ ذَمَࢽْسࣸ غࣸدَادَشِيࢽٜىٰ,وَࢽْدَکࣸوْاْيَکَمَࢽْثِ أَرْࢽٜيٰ  غࣸࢽْ ذَمَࢽْسࣸ غࣸدَادَشِيࢽٜيٰ
مَاجَهَࢽَّمَ ࢽَࢽْ أَڢَا  رِ کࣸرْکࣸکࣸࢽٜيٰ مَيْڧَذَارِ,غَاجَهَࢽَّمَ ࢽَࢽْ أَڢَرِ کࣸرْکࣸکࣸࢽٜيٰ مَيْڧَذَارِ
إࢽْ ثِکِي يَاڢَارَغِرْمَا    حَرْاࣸبَايَاسَامِ ڢَامَا,إِࢽْ ثِکِي يَاڢَارَغِرْمَا حَرْأࣸبَايَاسَامِ ڢَامَا
کَاثِ کَاشَاکَايِ تَيْݒا کَامَثٜيٰ ڧَبَرِيٰيَکَرْݒا,کَاثِ کَاشَکَايِ تَيْبَا  کَامَثٜيٰ ڧَبَرِي يَکَرْبَا
غَسْلࣸ ࡼلْيَدَيْࢽِ کࣽلࣽو تࣸدٜ جࣸو طٜطٜࢽْ فَبْلَ ࡹِدْ خَا لِهِمَا,غَسْلࣸ ࡼلْبَدَيْࢽِ کࣽلࣸوتࣸدٜجࣸوطٜکٜࢽْ فَبْلَࡹِدْخَالِهِمَ
سَوْرَࢽْ أَبَاوَاسَوْرَࢽْ طَࢽْ ذَرٜيٰ  هَبَامَطࣸࢽْکَا کࣸبَرْثِࢽْ يٜيٰ سࣸمَࢽْ,سَوْرَࢽْأبَاوَاسَوْرَرْ طَࢽْ ذَرٜيٰ  هَبَامَطَࢽْکَاکࣸبَرْثِࢽْ يٜيٰ سࣸمَࢽْ
عٜمࣽوْلࣸدٜجࣸوطٜطٜࢽْنَڢْضًاخَڢِيڢًامّࣽوْلࣸفࣸلْ,عٜمࣸوْلْدٜجࣸوطٜطٜرْنَڢْضَاعَڢِيڢَامࣸوْلࣸفࣸلْ
کࣸوکࣸمَايَࢽْذࣸ کَبَاࢽِ تَکَرْدَا   إِࢽْ کࣸمَ کَابَࢽِ إِࢽْ کٜيٰثٜيٰتَا,کࣸوکࣸمَايَࢽْذࣸکَبَاࢽِ تَکَرْدَا  إِࢽْ کࣸمَ کَابَرَإࢽْ کٜيٰثٜيٰتَا
بَعَ سَاݒَ أَبِࢽْدَأَمْڢَطِيبَا,بَعَ سَابَ أَبِࢽْدَأَمْڢَطِيبَا
32,3
ولوالدي ولجميع المسلميࢽ,وموالدي وبجميع السلمي
تࣸوْکَرَمَّتَ بَاتَجٜيٰ کَوَيْبَا,تࣸوْکَرَمَّتَ بَاتَجٜيٰ کَوَيْبَا
عمسکد,عمسکد
حَسْکٜࢽْةَ بَا أرْزࣸڧِي سَيْ حَسَرَا  سَࢽْيِي أغٜࢽْدِࢽَةَ يَڢِي کࣸوَرَا,حَسْطَࢽْةَ بَاأَرْزِڧِي سَيْ حَسَرَا  سَࢽْيِي أَغِࢽْمِ ࢽْةَ يَڢِيي کࣸوَرَا
وءاميࢽ,وعمبࢽ
يدالمکاتب,بعما
إِࢽْڢَ أَࢽْکَيْسࣸ ࢽَࢽْ دَࢽَࢽْ سَيْ سࣸغَابٜيٰ   حَرْمِيَاغࣸودَکٜيٰ زِࢽَامَاسࣸ تَرْبٜيٰ,إِࢽْڢَ أَࢽْ کَيْسࣸ ࢽَࢽْ دَڧَࢽْ سَيْ سࣸغَابٜيٰ   حَرْمِيَاغࣸودَکٜيٰ زِࢽَامَاسࣸ تَرْبٜيٰ
غࣸوْاْشِي بَيْ يَوَيْتَ سࣸجَدَابَا,غࣸوْاْشِي بَيْ يَوَيْتَ سࣸجَدَابَا
کࣸواإࢽَاکَاسَامِࣸ شَيْدَا    أَࢽْبْتࣸࢽْکَ دَشِى کَطَيْدَا,کࣸوْاإِࢽَاکَاسَامࣸ شَيْدَا  أَࢽْبَتࣸوࢽْکَ دَشِي کَڟَيْدَا
غࣸࢽْ مَغَرْتَاحَرْسࣸغَࢽْکَ   بَابࣸ مَيْ دَرَجَاکَمَرْکَ,غࣸࢽْ مَغَوْتَاحَرْسࣸغَࢽْکَ  بَابࣸ مَيْ دَرَجَاکَمَرْکَ
يزکى مࢽ بح صلاةيومالجمد ؞ ڢاذافى مٜࢽ مࢽ الخرومٜࢽ فبل وفت,بزم مࢽ يحࢽ صلاة يوو الحم ڢاذ افبم الح ومافل وفت
غَتࣸو ذࣸࢽْ بَکࣸيْ ࢽَصِرَاطِ ࢽَاࢽَ مࣸࢽَاڢࣸکِيٰ   شِکٜيٰ ڢَاطࣸوَاوࣸتَ کَيْ مࣸغَسْکَࢽْتَ أَحْمَدَا,غَتࣸوذࣸࢽْ بَکࣸيْ ࢽَصِرَاطِ ࢽَاࢽَ مࣸࢽَاڢَکٜيٰ  شِکٜيٰ ڢَاطࣸوَاوࣸتَ کَيْ مࣸڧَسࣸکَࢽْتَ أَحْمَدَا
ڢبعضها فداتت ت اللڢظ مجملت ؞ وبعضهابينتاجمال محتمل,ڢبعضهافداتت ت الڢا بحلة ؞ وبعضهاينت احال محتل
سَىْ أڢِدَّوتَرْسَشِࢽْسࣸ    سَࢽْدَالࢽَّبِى يَاکِرَاسࣸ,سَيْ أَڢِدࣸوتَرْسَشِࢽْسࣸ سَࢽْدَاَلࢽَّبِي يَاکِرَاسࣸ
يَࢽْ عࣸوَا دࣸکْ مࣸتࣸوبَادࣸومِࢽْ ڢَتࣸوبَا   أڢَّڧࣸوڢَرْ إسَاغَسَرْکِي رَ حِيمِ,يَࢽْ عࣸوَادࣸکَ مࣸتࣸوبَ دࣸومِࢽْ ڢَتࣸوبَا  أَڢَّڧࣸوڢَرْاإِسَاغَسَرْکِي رَحِيمِ
عٜهࣸوتࣽرْدٜطَرْوَڢَرَآإضࣸهࣸ ڢَرِللَّجِ طِࢽْ سَبْعَةࣻ,عٜهࣸوتࣸرْدٜکَرْوَڢَرَلبِصْهࣸڢَرِلجِکِࢽْ سَبْعَةْ
تࣸࢽْدَدَيْ ࢽَغَ ذࣸوثِيَرْکَ    تَاهَلَرْثِ مَدَاوَيَࢽْکَ,تࣸࢽْدَدَيْ ࢽَغَ ذࣸوثِيَرْکَ  ࢽَاهَلَرْثِ مَدَاوَبَࢽْکَ
سَىْ يَسَادࣸدَمَاسࣸ کِوࣸواْ    ࢽَابِطَرْسَاوࣸࢽْ بَرَاوࣸاْ,سَيْ بَسَادࣸدَمَاسࣸ کِوࣸواْ ࢽَابِطَرْسَوࣸࢽْ يَذَروْࣸ
وفل لعل م رسول الموت يعجلى ؞ نا ساعتى هذه فدتم لى اجل,وفل لعل ب رسول الموت يعجلى ؞ نساعى مذه فد غم واجل
مَيْ حَوَاسَمَ حَوْتَتࣸوشٜيٰ  کَرْکَيَرْدَدَکَامَ رٜيٰشٜيٰ,مَيْ حَوَاسَمَ حَوْتَتࣸوشٜيٰ  کَرْکَيَرْدَدَکَامَرٜيٰشٜيٰ
وَثٜيٰ مَالميْ سࣸکَاتَارَاتَا,وَثٜيٰ مَالَمَيْ سࣸکَاتَارَاتَا
مالميࢽي,مَالميࢽي
ذَامࣸ تَࢽْبِيْهِ کَغَاࢽٜىٰ   جِکّࣸࢽَࢽْسࣸ دَذَاسࣸ ڧࣸوْاْࢽٜىٰ,ذَامࣸ تَࢽْبِيهِ کَغَاࢽٜيٰ  جِکّࣸࢽَࢽْسࣸ دَذَاسࣸ ڧࣸوْاْࢽٜيٰ
ذَࢽِي بَيَاࢽِ حَالِࢽ مَّاتَا    ذَاࢽِ رࣸبࣸوتَادَࢽْ أَکَرَࢽْتَا,ذَࢽِيِ بَيَاإࢽِ حَالِࢽ مَّاتَاذَإِࢽِ رࣸبࣸوتَادَࢽْ أَکَرَࢽْتَا
طࣸبِعَ عَلَىٰ ࢽَڢَڧَةِ اَلْحَاجِّ مࣸحَمَّدࣸ البَشِير ࢽَا الحَاجِّ سَعْدࣸ,طࣸبِعَ عَلَيٰ ࢽَڢَڧَهْ اَلْحَاجَّ مࣸحَمَّدࣸالبَشِيرࣸࢽَااَلحَاجِ سَعْدࣸ
حَاوࣸيَاتَمࣸࢽَاڢࣸکَيْࢽٜيٰ   ثَࢽْ سَعِيرَا کَاڢِرَيْࢽٜيٰ,حَاوࣸيَاتَمࣸࢽَاڢࣸکَيْࢽٜيٰ  ثَࢽْ سَعِيرَاکَاڢِرَيْࢽٜيٰ
دࣸوکِيَرْسࣸ دَمَاسࣸ ڧَاࢽࣸواْ   أَرْزِِڧِࢽْ وَࢽِي عࢽْرࣸوَيْࢽࣸواْ,دࣸوکِبَرْسࣸ دَمَاسࣸ ڧَاࢽࣸواْ  أَرْزِڧِࢽْ وَࢽِي عَࢽْ رࣸوَيْࢽࣸواْ
ڢلو بنا ڢد فستمرريࢽ ما اکتسبت ؞ مࢽ النا ثم لا تخشى مࢽ التى لل,فلدبنافدفست مࢽ ريࢽ ماکبسبت ؞ مࢽ المنانم لاتحشى مࢽ اله ڢل
ڧࣸواْڧَرِࢽْسَ شِکَࢽْڢِ أوْکِ   ࢽٜيٰ أَڧَارَدَرٜيٰ دَتَاکِي,ڧࣸواْڧَرِࢽْسَ شِکَࢽْڢِ أَوْکِ  ࢽٜيٰ أَڧَارَدَرٜيٰ دَتَاکِي
ڢليس يخش الا الى و عندهم ؞ کاࢽ فدرته للجسم لم صل,ڢلبسࢽ جش الا الم وع عندهم ؞ کاࢽ فدرته للحجسم لم تصل
ࢽَࢽْ دَࢽَࢽْ بِسَ کَࢽْ تَڢَرْکِ   وَࢽْسࣸ يَدَّڧَڢَاکَتَاکِ,ࢽَࢽْ دَࢽَࢽْ بِسَ کَࢽْ تَڢَرْکِ  وَࢽْسࣸ يَدَّڧَڢَاکَتَاکِ
کࣸسَࢽْ الࢽَّمِيمِي هَٰکَذَادَمࣸࢽاڢِغِ   دَمَيْشَيْدَ ڧَرْيَابَاسࣸ ڟِيرَا غَاَحْمَدَا,کࣸسَࢽْ اَلࢽَمِيمِي هَکَذَادَمࣸࢽَاڢِغِ  دَمَيْشَيْدَڧَرْيَابَاسࣸ ڟِيرَاغَأَحْمَدَا
فديته کذاته العليته>,فديمة کذاته العلية
مࣸࢽَجِ سَيْ اَللَّهْ تَعَالى    ࢽَࢽْ يَثٜيٰ يَاجِبْرَعِيلَ,مࣸࢽْجِ سَيْ اَللَّهْ تَعَالَى ࢽَࢽْ يَثٜيٰ يَاجِبْرَمِيلَ
شٜىٰکَرَاحَمْسِࢽْ دَيَاڧِي    ࢽَاثِکِي دَمَثٜىٰ صَدَاڧِي,شٜيٰکَرَاخَمْسِࢽْ دَيَاڧِي  ࢽَاثِکِي دَمَثِي صَدَاڧِي
تَمَّتْ بِحَمْدࣸ اللَّهِ وَاڧَاتَاثِکَ سِّتِࢽْ دَشِدَاࢽَبَتْتَ دࣸومِࢽْ ࢳࢽْ عࣸوَا,تَمَࢽْ بَحَمْدِللَّه وَاڧَاتَاثِکَ  سࣸتِࢽْ دَشِدَاࢽَبَتو دࣸومِࢽْ عَسْو
دَمࣸودَعِيَالِࢽْمࣸ کَڟَرْسٜمࣸ دࣸکْ ؞ عَذَابَرْکَ يَارَحْمَاࢽࣸ سَرْکِي مࣸحَمَّدَا,دَمࣸودَعِيَالِࢽْمࣸ کَطَرْثٜيٰسࣸ دࣸکَا ؞ عَذَابَرْکَ يَارَحْمَاࢽࣸ سَرْکِي مࣸحَمَّدَا
کَڢَطَاوَااَلࢽَّبِࢽْمࣸ    مࣸصْطَڢَىٰ مࣸوغࣸࢽْ حَلِࢽْمࣸ,کَڢَطَاوَااَلࢽَّبِࢽْمࣸ  مࣸصْطَڢَىٰ مࣸومࣸࢽْ حَلِࢽْمࣸ
دࣸوࢽْ ڢَتࣸوبَا کَبَادَڟَرْکِي غَبَاوَا   دَغَّ ذࣸࢽࣸبِي شِڟِيرَ غَشِغَاجَحِيمِ,دࣸو ڢَتࣸوبَاکَبَادَڟَرْکِ غَبَاوَا   دَڧَّذࣸࢽّبِي شِطِيرَغَسِغَاڢَحِيمِ
5,1
تَࢽَابَاتَ اَيکِࢽْ ࢽَعرْࢽَ دَکَىِ    کطرثِِ عَذَابَاکࣸبَر يِࢽْ زِࢽَا,مَࢽوبَتَايَکِࢽْ تَعَرْتَدَکَي  کَکࣸرثِ عَادَبدَکَࢽٜى يزْ
شِڢَطِي بَاذَاتَ کَرْݒࣸوَابَا,شِڢَطِي بَاذَاتَ کَرْبࣸوَابَا
وَحَلَرْسࣸ أّࢽَࢽْ بَتَيْ يَوَابَا,وَحَلَرْسࣸ أَࢽَࢽْ بَتَيْ يَوَابَا
اللهم اغڢرلناولجميع المسلميࢽ,کتهم اعڢرلن ولجع ابلبو
بَاسَࢽِࢽْ ڧَبْلِي دَبَعدِي    سِي هَلِࢽْسَ إِࢽَاسَوَادِي,بَاسَࢽِࢽْ ڧَيْلِى دَبَهْدِي شِ هَلِࢽْسَ إࢽَاسَوَادِي
کࣸسَࢽِ دࣸوࢽِيَ تَࢽَادَيوَ سࣸوکࣸوَا لِتَتَّڢَيْࢽَا سࣸࢽْ شِغَادࣸوࢽِيَيَ,کࣸسَࢽِ دࣸوࢽِيَ تَࢽَادَبَوَ سࣸوکࣸوَالِتَتَّڢِيْࢽَاسࣸࢽْ شِغَادࣸوࢽِيَ
مَسَاڧَرْ غࣸدࣸواْ ࢽَࢽْ أَکٜي سَاڧَ شَاتَا,مَسَاڧَرْعࣸدࣸواْࢽَࢽْ أَکٜيٰ سَاوَشَاتَا
إِتْدࣸو ࢽِيَࢽَّࢽْ کَاجِ بَاڧٜيٰلّٜيٰ    کَامَايِي کِرْکِي يَاکَکٜيٰ دَمࣸتَاࢽٜيٰ,إِتَدࣸوࢽِيَࢽَّࢽْ کَاجِ بَاڧٜيٰلّٜيٰ بَثٜيٰ  کَامَايِي کِرْکِي يَاکَکٜيٰ دَمࣸتَاࢽٜيٰ
وࣸنِح عٜمَکّࣸ بࣽنْىَ االاِسْلاَمࣸ عَنْدࣸ نࣸدࣸسْطٜ عَلْسِلَمَاکࣸ,وࣽنِى عٜمَکّࣸ بࣸنْدَاللِّسْلاَمࣸ عَنْدࣸنْدࣸسطࣽ عَلْسِلَمَاکَ
بَيْسَࢽْ أّࢽْسَاسࣸ کࣸرْکࣸکࣸوبَا,بَيْسَࢽْ أَࢽْسَاسࣸ کࣸرْکࣸکࣸوبَا
مَڢِيَࢽْسࣸوࢽَاࢽَࢽْ مَيْسَࢽْ دࣸوࢽِيَا   ࢽَعَبَسَاتَاڢِي تَکࣸووَاکَوْرَوَا,مَڢِيَࢽْسࣸوࢽَاࢽَࢽْ مَيْسَࢽْ دࣸوࢽِيَا تَعَبَسَاتَاڢِي تَکࣸووَاکَوْرَوَا
تࣸوڢࣽردٜضࣸوبِ مࣽهࣸلْبٜ هࣸولࣽرٜبرْکٜمࢽ جَوْدِيوࣸجَبِّ مࣽڢِلِّ بٜرْدَمْ سٰٜرَتَا,تࣸوفࣸر دٜضࣸوبِ مࣸهࣸ لْبٜ هࣸولࣸيرْکَمࣸ جَوْدٜيوࣸ جَبِّ مࣸفِلِّ بِرْ دَمْ سٜيرَتَا
بَيْ تَاشِ دَلَاڢِيَرْإدࣸوبَا,بَيْ تَاشِ دَلَاڢِيَرْإِدࣸوبَا
بَکَ دࣸوبِ ذࣸوَࢽْکَ لَاخِرَابَا,بَکَ دࣸوبِ ذࣸوَࢽْکَ لَاخِرَابَا
کࣸسَࢽْ جَلَّ سَرْکِي ࢽَامࣸ إِࢽْ ييْ أَلْکَولِي ؞   کࣸرࣸم بَاشِ سَاݒَاوَا ڢَأَمّࣸ الْمࣸحَمَّدَا,کࣸسَࢽْ جَلَّ سَرْکِي ࢽَامࣸ إِࢽْيَيٰ أَلْکَوَءِي ؞ کࣸرࣸمْ بَاشِ سَابَ وَاڢَأَمّࣸ المࣸحَمَّدَا
ڢَأَکٜىٰ ڟَىْ شٜىٰسࣸ بَىْ غࣸشٜىٰبَا,ڢَأَکٜيٰ ڟَيْ شٜىٰسࣸ بَيْ غࣸشٜيٰبَا
وَࢽَࢽْ وَاڧَاإِتَثٜيٰ,وَࢽَࢽْ وَاڧَإتَثٜيٰ
ࢽَࢽْڢَ يَىْ سࣸجَدَا غَأَللهْ    غَاشِ کࣸوْاْغَاجِبْرَءِيلَ,ࢽَࢽْڢَ يَىْ سࣸجَدَاغَأَللَّهْ  غَاشِ کࣸوْاْغَاجِبْرَمِيلَ
هَلکَاثٜىٰ وَࢽْدَبَىْ بَرِيبَا,هَلَکَاثٜيٰ وَࢽْدَبَيْ بَرِيبَا
دَيَاجَٜيٰ لࣸبَيَّ غَرِِرْجَهَادِيڢَ يَࢽَْاءࣸوَا ؞ يَسَبْکَ أَࢽَࢽْ ڧَوْيٜࢽْتَ جِيکَࢽْ مࣸحَمَّدَا,دَيَاجَيْ لࣸبَيَّ غَرِࢽ حَمَادِيڢَ يَࢽْادࣸوَا ؞  يَسَيْکَ أَࢽَࢽْ ڧَوْيِࢽْتَ ڢِيَکَࢽْ مࣸحَمّدَا
مَعْرِڢَةࣸࡺلشَّهْرِ کࣽعَنْدࣸدٜلٜوْرࣸدࣸرْوَالنِّيَةࣸ,مَعْرِڢَةࣸ ࡼلشَّهْرِکࣽعَنْدࣸدٜلٜوْرࣸدࣸࢽْ وَالنِّيَة
وَࢽْدَيَيِوࣸولَايَ ڢَ شِيمَايَرَاتَيَا ؞  کࣸثٜيٰ مَسَ يَيْ شِرْکَ غسَرْکِي مࣸحَمَّدَا,وَࢽْدَيَيَوࣸولَ يَ وَشِيمَايَرَاتَيَا ؞  کࣸثٜيٰ مَسَ يَوْشِرْکَ غَسَرْکِ مࣸمَّدَا
کࣸدَيْࢽَ شَيْدَالزّࣸورِ کࣸبَرْڧَذَڢْ  کࣸدَيْࢽَ ڧَرْيَااَللَّهْ يَاهَࢽَا,کࣸدَيْࢽَ شَيْدَلَزّࣸورِکࣸبَرْڧَذَڢْ  کࣸدَيْࢽَ ڧَرْيَااَللَّهْ يَاهَࢽَا
يَابِ اَلدِّيࢽِ ڢِيَيّٜيٰ  سيَّدࣸالْوَرَڢَي دَݒࣸواْيٜيٰ,يَابِ اَلدِّيࢽِࢽْ ڢِيَيّٜيٰ  سَبَّدࣸالْوَرَڢَيْ دَبࣸواْبٜيٰ
ولتکثرالذکر للمولى ولى وصل على ؞ خي الورى المصطڢى مࢽ خيرة لرسل,ولتکترالذک للولى وصل عى ؞ کير الورى الصلڢى مࢽ خيرةالم سل
حَرْدَيْ کَڧَارٜ کࣸمَ کَتَاشِ کَڟرْ کَکَا ؞ سَأَࢽَّࢽْ کَأَمْسَ کࣸࢽْيࣽ کࣸويِ دَأَحْمَدَا,حَرْدَيْ کَغَايٜ کࣸمَ کَتَاشِ کَطَࢽْ کَکَا ؞  سَأَࢽَّࢽْ کَأَمْسَ کࣸࢽْجيِ کࣸويِ دَأَحْمَدَا
بحمدالله وبڧدرته وبالارَادَته وحسࢽ عوࢽه ءاميࢽ,بحمدالله وبغدرࢽه وبالارادࢽه وحࢽ عوࢽه دامي
سَيْ بَڧِࢽْ حَدَرِي يَتَاسࣸواْ سࣸيْ کِرَاڟَاوَا تَأَوکوࣸاْ,سَيْ بَڧِࢽْ حَدَرِي يَتَاسࣸواْ  سࣸيْ کِرَاڟَاوَاتَأَوْکࣸواْ
سَىْ يَثٜىٰمَ مَلَاءِکࣸوࢽَىْ     کࣸࢽْجِ کࣸوْاْوَاࢽَاتَکَيْࢽَىْ,سَيْ يَثٜيٰمَ مَلَابِکࣸوࢽَيْ کࣸࢽْجِ کࣸوْاْوَاࢽَاتَکَيْࢽَيْ
سَاسَرْوَࢽِي بَادَسَلَّمَابَا,سَاسَرْوَࢽِي بَادَسَلَّمَابَا
اࢽ الارادة للتخميص موجبت ڢليس عنها ينوب العلم بالبدل,اࢽ الارادة للتحصيص موجبة ڢليس عنما ينوب العلم بالدل
جَهَࢽَّمَ أَࢽْ کَاوࣸوتَ غَاتَ أَدࣸوࢽِيَا ؞ تَࢽَاثِࢽْ ڢَ کَاڢِرَيْ دَدَرَجَ الْمࣸحَمَّدَا,جَهَࢽَّمَ أَرْکَاوࣸوتَ غَاتَ أَدࣸوࢽِيَا ؞  تَࢽَاثِࢽْ ڢَ کَاڢِرَيْ دَدَرْ جَ المࣸمَّدَا
مَاسࣸ کٜىٰ کٜىٰ دَࢳَࢽْ شࣸمَکَا   مَاسࣸ ࢽىٰمَࢽْ ڢَاءِدَرْکَا,مَاسࣸ کٜيٰ کٜيٰ دَࢳَࢽْ شَمَيْکَا  مَاسࣸ ࢽٜيٰمَࢽْ ڢَامِدَرْکَا
ڢصل ڢى المين ار,ڢل  الميز ا
تࣸوْاْشِبَرْمَاکَࢽْسَ ڧٜيٰتَا   رَامࣸوَرْ شَرِّدَثࣸوتَا,تࣸوْاْشِبَرْمَاکَࢽْسَ ڧٜيٰتَا  رَامࣸوَرْشَرِّدَثࣸوتَا
مࣸتࣸوبَ مࣸکٜيٰوتَا يَرْءࣸوَاکࣸومࣸسَمَ ڢِتَا   وَطَࢽْغَ خࣸطࣸرَّدࣸࢽْ ڢِيَيَٜيٰ مࣸحَمَّدَا,مࣸتࣸوبَ دࣸکࣸتࣸوْتَايَࢽْ عࣸوَاکࣸومࣸسَمْ ڢِࢽَا   وَطَࢽْغَ حࣸطࣸرَدࣸࢽْ ڢَبَيّٜيٰ مࣸحَمَّدا
اࢽي تحيرت ڢي امري وامرهم  شبه الࢽعامة لاطير ولاجمل,إࢽي تحيرت ڢي امرب وامرهم  شبه الࢽعامة لاطيرولاجمل
کَرْکَثࣸوثِي ذَمَامِيَرْکࣸ   کࣸوْاْأَکࣸيْ بَارٜيٰ ثِکِࢽْکࣸ,کَرْکَثࣸوثِي ذَمَامِيَرْکࣸ کࣸوْاْأَݣࣸيْ بَارٜيٰ ثِکِࢽْکࣸ
هَکَدِيدِجَوْدِوَسِتْرࣸهَاسࣸوطࣸدٜدِعَرْرࣸعْبَةِاِلنَّاسِ,هَکَدِيدِجَوْدِ وَسِنْرࣸسࣸوطࣸدٜدٜعَرْرࣸعْبَةِ الࢽَّاسِ
بَکَمَاإِيَ إِيْدَڢَاتِحَابَا,بَکَمَاإِيَ إِيْدَڢَاࢽِحَابَا
مَاسࣸ ثَاثَادَمَاسࣸ لࣸوطࣸ   أَࢽْ کَطࣸواْسࣸ دَمَاسࣸ کَلّࣸواْ,مَاسࣸ ثَاثَادَمَاسࣸ لࣸوطࣸ  أَࢽْ کَطࣸواْسࣸ دَمَاسࣸ کَلّࣸواْ
ࢽٜمَاࢽي عَکٜي عَکَامَاعَطَوْرَٜى    بَيْرَسَ لَيڢࣸکَاوَجَࢽْ مَيشَرِيعَ,ࢽَٜاࢽَيْ عَکٜيٰ عَکَامَاعَطَوْرٜيٰ  بَيْرَسَ لَيْڢࣸکَاوَجَࢽْ مَيّࣸتَريٰوَ
دَوَّمَمّٜي حَڧِيڧَةََبَاشِ مࣸتوَا   سَرْمَدََا دَاءمََا شٜکٜمِيٰ بِدَوَامِ,دَوَّمَمّٜيٰ حَڧِيڧَةَ بَاشِ مࣸتࣸوَا  سَرْمَدَادَابِمَاشِکٜيٰ بدَوَامِ
