GroundTruth,Prediction
الارض في محلة المرج تدعى هذه القطعه باسم التقطيعه المتصله لي من المرحوم,الارض في محلةه المرج تدعى هذه القطعه باسم الشقطيعه المتصله لي من المرحوم
والدي بالارث الشرعي منذ واحد وعشرون سنة بخراج سقي رشميا المحدوده,والدي بالارث الشرعي متنذ واحد وعشرون سنة بخراج سقي رشيما المحدوده
شرقاً طريق سالك شمالاً ورثة المرحوم موسي فرحات غرباً طريق سالك قبلة,شرقاً طريق سالك شمالاً ورثة المصوم موسي قرحات غرياً طريق سالك قبلة
اسعد ميلاد عبود بيعاً باتاً شرعيين تامين باتين كاملين ناقدين بالرضا والقبول,اسعد ميلاد عود بيعاً باتاً شرعيين تامين باتين كاملين ناقدين بالرضا والقول
من الطرافين بالتخلية الشرعية قد خرج هذا المبيع من ملكي وصار ملكاً شرعياً,من الطرافين بالتخلية الشرعية قد خرج هذا المبيع من ملكي وصار ملكاً شرعياً
عدد,عدد
راجعوا هذه الدائرة او جابي المنطقة بكلما يصعب عليكم اجراءه واقبلوا الاحترام,واجعوا هذه الدائرة او جالي المنطفة بكلما يصعب عليكم اجراءه واقبلوا الاحترام
/ ٨ آب ١٩٣٦,١١٨آ ٩٣
جاج,
لحضرة السيد موسى ابى فرحات المحترم,لحضة السيد موس اجافرحات المحترم
جاج,جاج
مرسل لكم طيه جدولاً باسماء المكلفين لدفع بدل الطريق عن سنة ١٩٣٦ للقرى المذكورة ادناه,مرسل لكم طيه جدولاً باسماء المكين لدفع بول الطريع عن سنة ١٩٤٠ للفرى المذكورة اوناه
والمعهود اليكم تحصيل بدل الطرق من مكلفيها فارغب اليكم سرعة تسجيلها بالصورة الافراديه,والمعهود اليكم تحصيل بول الطرق من مكلفيها فا غب اليكم سرعةه تسجيلها بالصورة الافراذيه
فى السجل الموجود عندكم والمبادرة حالاً ببذل كلما في جهدكم لتحصيل مال هذه السنة مع مال سنتين,فى السجل الموجود عندكم والمبادرة حالاً بول كلما في جهدوكم لتخصيل مال هذه السنة مع مال ستين
من البقايا المدورة عليكم. وعند التمنع عن الدفع اجروا المعاملات الحجزية وارسلوا لنا النسخة,من البقايا المدورة عليكم. وعند التمتع عن الدفع اجروا المحاملات الحجزية وارسلوالنا النسخة
الثانيه من الانذار مبلغة حسب الاصول وفقاً للتعليمات السابقة على ان يكون الجدول الافرادي,الثائيه من الانذار مبلقة حسب الاحول وفقاً لتعليمان السابقة على ان يكون الجدول الافرادي
بطلب الحجز على نسختين ليحفظ منها نسخة في المركز ويعاد لكم النسخة الثانية مدرج عليها قرار الحجز للتنفيذ,بطلب الحجز على نستحتين ليحفظ منها نسخة في المركز ويعاد لكم النسخة الثاينة مورح عليها قرار الحجز لتقوذ
ولما كانت هيئة اختيارية قرية جاج تمتنع من تسليمهم كشفًا بسائر,ولما كانت هئة اختيارية قرية جاج غننع عن تسليمهم كشعاً بسائر
ممتلكات المديونين غير المنقولة من عقار وبناء للتمكن من اجراء ما تقدم ما,ممتلكالى المديوين غبر المتقولة من عقار وبناء للتمكن من اجراء با نقدسم ا
لذلك,لذلك
التمس صدور الامر الكريم لمن يلزم بوجوب تسليمنا كشفا بحدود ونمر,الثمن صدور الامر الكريم لمن يلزم يوجوب تسليمنا كشفا بجدود اغر
ومساحة كافة اموال المديونين غير المنقولة من عقار وبناء. واني مقدم,ومساحة كافة الواله المديوتين غير المنقولة من عقار انهاء. واني لقدم
لفًا اوراق التمغة اللازمة ورسم طابع المختار,لفاً ادراق التمفة اللازية ارسم الميع المختاره
وتفضلوا بقبول الاحترام,تفضلوا بقبول الاحترام
تحريرًا فى ٢٧ اذار ١٩٣٥,تحريرا / ٢ ا
لحضرة مختار وهيأة اختياره لقرية,لحضرة ضمتار جصأة اصياره كرّة
جاج المحترمين فى ٢٧ منه,صاجح المحدمع٢٢٧/
لحضرة حاكم صلح جبيل المحترم,لحضرة ماكم صلح جبيل الترص
لاجراء المقتضى,لاحرء المعتش
المستدعي: المحامي الياس عبدالله من جدايل بوكالته عن السيدة مَتيلدا ارملة سابا نصرالله واولادها,المستدي : الماي اليس عبداله من جدايل) بو كالته عن السيدة قبيلا اربلة سيابا نصر اله واولادها
من نعيم وجميل وجورج وطنوس ولويزا المسجلة لدى كاتب عدل جبيل بتاريخ ٨ اذار سنة ٩٣٥ عدد ٤٧,مند نعيم وجميل وجورج اطنوس ولويزا المسجلية لدى كاتب عدل جبيل ستاريخ اذارة ٩٣ عدد
الطلب : لما كان المدعوان عبد الاحد معوض وطنوس يعقوب الهاشم من جاج مديونين لموكلي,الكلب: لما كان المدعوانه عبد الاحد نعوض وطنوس بعقوب الاشم من جاج مديونين لموكلي
مبلغ الفين وخسماية ليرة سورية بموجب سند وكانا ممتنعين عن قضاء هذا الدين,ملغ الفين وخمسماية لبيرة سورية بموجب سَنو دكانا ممتنعين حنر تضاء هذا الدرين
وساعيين فعلاً في تهريب املاكهما هربا من الدين المذكور،,وساعين نعلاً في تهريب ابلاكهما هربا من الدي لذكوريا
ولما كان الموكلين والحالة هذه بحاجة ماسة لاقامة الدعوى وطلب تقرير,ولما كان المدكلين والحالة هذه بحاجة ماسة لاقاسة الدعوى وطلب تلقرير
الحجز الاحتياطي تامينا على الدين المذكور,الحجز الاحتباطي تامنا على الدين المذكور
من بعد ارسال بما تبقى من اصل قيمة ارهن دفعة,مما بعد ارسال بما تبقى منا احل قيمة الرهها وفعة
واحدة وتحويل الايجار لفرحات تسديداً لدينه,واحدة وتحويل الايجاد لفرحات تسدياً الدينه
ودمتم ولدكم جورج,ودمولدك جور
سلامي للجميع الاهل وكل من يلوز بكم,سلامي للجميع الاهل وكل مسن يلوريك
عن اكرا في ٢٥ ايلول سنة ١٩٣٧,عاك١ في ٢٥ ايلول سة ١٩
سيدي العم ادام الله بقاه,سيدي العم ادام اله بقاه
من بعد السلام افيدكم باني سأرسل لكم,من بعد السلام افيوكم باني سأرسل لكم
في آخر تشرين الثاني عشرون ليرة انكليزية لتكملة قسط,في آخر تشرير الثاني عشرون ليرة انللزية لتكملة قسط
